latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.561,142.127,316.6,3.9,1.8,2019-12-06,00:10,T,64,6.0NRT,289.9,57.5,D
-13.545,142.13,313.1,3.9,1.8,2019-12-06,00:10,T,17,6.0NRT,291.1,34.8,D
-13.556,142.134,316.3,3.9,1.8,2019-12-06,00:10,T,63,6.0NRT,290.2,53.4,D
-13.082,143.253,310.9,3.3,1.7,2019-12-06,00:10,T,43,6.0NRT,288.7,28.1,D
-11.704,142.584,321.1,3.9,1.8,2019-12-06,00:10,T,74,6.0NRT,287.1,88.6,D
-11.697,142.548,319.7,4,1.9,2019-12-06,00:10,T,72,6.0NRT,287,79,D
-11.7,142.593,317.6,3.9,1.8,2019-12-06,00:10,T,68,6.0NRT,286.3,65.9,D
-11.693,142.557,325.3,4,1.9,2019-12-06,00:10,T,78,6.0NRT,287.3,123,D
-11.577,142.579,312.8,4,1.9,2019-12-06,00:10,T,39,6.0NRT,286.6,36,D
-29.933,152.199,361,1.3,1.2,2019-12-06,00:15,T,100,6.0NRT,309.7,118.7,D
-29.934,152.213,341.6,1.4,1.2,2019-12-06,00:15,T,86,6.0NRT,306.9,56.2,D
-30.011,152.893,325.1,1.5,1.2,2019-12-06,00:15,T,57,6.0NRT,309.5,18.6,D
-29.94,152.173,338.1,1.3,1.1,2019-12-06,00:15,T,83,6.0NRT,310.2,39,D
-29.942,152.186,351.1,1.3,1.1,2019-12-06,00:15,T,94,6.0NRT,309.1,76.2,D
-29.943,152.199,338.7,1.3,1.2,2019-12-06,00:15,T,74,6.0NRT,306.3,42.9,D
-29.945,152.212,362.3,1.4,1.2,2019-12-06,00:15,T,100,6.0NRT,305.8,128.4,D
-29.952,152.185,344.2,1.3,1.1,2019-12-06,00:15,T,89,6.0NRT,308,56.1,D
-29.954,152.199,355,1.3,1.2,2019-12-06,00:15,T,97,6.0NRT,306,92.6,D
-29.964,152.198,349.5,1.3,1.2,2019-12-06,00:15,T,93,6.0NRT,306.6,73.2,D
-29.966,152.211,332.6,1.4,1.2,2019-12-06,00:15,T,63,6.0NRT,303.2,30.5,D
-31.509,152.015,360,1.4,1.2,2019-12-06,00:15,T,99,6.0NRT,309.7,113.4,D
-31.525,152.161,330.6,1.4,1.2,2019-12-06,00:15,T,75,6.0NRT,299.8,38.1,D
-31.527,152.176,325,1.4,1.2,2019-12-06,00:15,T,63,6.0NRT,299.9,26.3,D
-31.499,151.827,345.6,1.3,1.1,2019-12-06,00:15,T,90,6.0NRT,313.2,58.2,D
-31.52,152.013,333.8,1.4,1.2,2019-12-06,00:15,T,34,6.0NRT,307.9,26.8,D
-31.504,151.782,348.1,1.3,1.1,2019-12-06,00:15,T,92,6.0NRT,308.8,66.8,D
-31.537,152.072,358.1,1.4,1.2,2019-12-06,00:15,T,98,6.0NRT,309.3,109.4,D
-31.538,152.086,363.6,1.4,1.2,2019-12-06,00:15,T,100,6.0NRT,307.7,136.7,D
-31.54,152.1,327,1.4,1.2,2019-12-06,00:15,T,40,6.0NRT,302.2,25.2,D
-31.513,151.765,328.3,1.3,1.1,2019-12-06,00:15,T,67,6.0NRT,309.1,20.6,D
-31.549,152.085,353.1,1.4,1.2,2019-12-06,00:15,T,96,6.0NRT,306.8,92.2,D
-31.569,152.262,331,1.4,1.2,2019-12-06,00:15,T,76,6.0NRT,303.3,38.2,D
-31.57,152.277,322.2,1.4,1.2,2019-12-06,00:15,T,51,6.0NRT,301.9,20.3,D
-31.548,151.98,332.5,1.4,1.2,2019-12-06,00:15,T,77,6.0NRT,310.2,26.7,D
-31.551,152.01,360.7,1.4,1.2,2019-12-06,00:15,T,100,6.0NRT,314.2,114,D
-31.553,152.025,367,1.4,1.2,2019-12-06,00:15,T,100,6.0NRT,311.5,141.9,D
-31.555,152.038,347.1,1.4,1.2,2019-12-06,00:15,T,79,6.0NRT,307,62.9,D
-31.558,151.978,343.8,1.4,1.2,2019-12-06,00:15,T,89,6.0NRT,308.7,53.2,D
-31.56,151.993,340.2,1.4,1.2,2019-12-06,00:15,T,70,6.0NRT,310.8,42.5,D
-31.562,152.008,345,1.4,1.2,2019-12-06,00:15,T,83,6.0NRT,312.6,57,D
-31.571,151.991,344.6,1.4,1.2,2019-12-06,00:15,T,81,6.0NRT,309.2,55,D
-31.572,152.006,352.2,1.4,1.2,2019-12-06,00:15,T,95,6.0NRT,309.5,83.7,D
-31.578,151.962,328.3,1.4,1.2,2019-12-06,00:15,T,66,6.0NRT,310.2,18.8,D
-31.58,151.976,359.6,1.4,1.2,2019-12-06,00:15,T,99,6.0NRT,311.3,113.2,D
-31.581,151.989,332.4,1.4,1.2,2019-12-06,00:15,T,26,6.0NRT,307.6,26.6,D
-31.583,152.004,348,1.4,1.2,2019-12-06,00:15,T,92,6.0NRT,307.7,71.5,D
-31.584,152.018,332.9,1.4,1.2,2019-12-06,00:15,T,77,6.0NRT,305.6,31.7,D
