latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.357,133.203,328.3,1,1,2020-01-20,01:20,T,28,6.0NRT,301.1,15.3,D
-11.629,133.428,311.2,1.1,1,2020-01-20,01:20,T,47,6.0NRT,295.2,6,D
-12.28,136.808,352.3,1.1,1,2020-01-20,01:20,T,96,6.0NRT,303.7,58.7,D
-12.281,136.817,337.3,1.1,1,2020-01-20,01:20,T,85,6.0NRT,303.2,27.6,D
-12.171,134.554,324.5,1,1,2020-01-20,01:20,T,59,6.0NRT,301.5,13.3,D
-12.371,132.811,320.5,1.2,1.1,2020-01-20,01:20,T,67,6.0NRT,297.2,9.8,D
-14.858,135.354,325.3,1,1,2020-01-20,01:20,T,26,6.0NRT,301.8,10.5,D
-14.646,132.556,408.7,1.1,1.1,2020-01-20,01:20,T,87,6.0NRT,301.4,352,D
-14.648,132.567,377.1,1.1,1.1,2020-01-20,01:20,T,94,6.0NRT,298,152.5,D
-14.656,132.555,356.4,1.1,1.1,2020-01-20,01:20,T,98,6.0NRT,297.8,73.5,D
-14.658,132.565,331.1,1.1,1.1,2020-01-20,01:20,T,78,6.0NRT,297.2,18.3,D
-14.79,133.172,332.7,1.1,1,2020-01-20,01:20,T,60,6.0NRT,296.7,18.3,D
-14.81,133.071,325.3,1.1,1,2020-01-20,01:20,T,32,6.0NRT,297.9,12,D
-41.294,174.003,312.1,1,1,2020-01-20,02:20,A,63,6.0NRT,302,8.5,D
-23.031,115.524,334.1,2.4,1.5,2020-01-20,03:00,T,76,6.0NRT,301.3,59.8,D
-20.482,116.608,313.3,2.7,1.6,2020-01-20,03:00,T,16,6.0NRT,298.5,25.5,D
-21.461,115,314.6,2.1,1.4,2020-01-20,03:00,T,62,6.0NRT,299.4,22.5,D
-22.566,115.757,331.5,2.5,1.5,2020-01-20,03:00,T,74,6.0NRT,306.7,38.9,D
-23.015,115.502,330.2,2.4,1.5,2020-01-20,03:00,T,54,6.0NRT,304.6,39.8,D
-23.028,115.501,337.8,2.4,1.5,2020-01-20,03:00,T,81,6.0NRT,304,77.7,D
-34.535,116.678,312.4,3.9,1.8,2020-01-20,03:05,T,41,6.0NRT,300.8,55.8,D
-18.409,145.75,333.7,1.1,1,2020-01-20,04:05,A,83,6.0NRT,299,23.3,D
-28.708,148.091,330.4,1,1,2020-01-20,04:05,A,42,6.0NRT,310.3,6.5,D
-28.422,148.624,334.5,1.1,1,2020-01-20,04:05,A,68,6.0NRT,315.2,9.9,D
-28.338,148.33,333.2,1.1,1,2020-01-20,04:05,A,63,6.0NRT,311.3,8.8,D
-24.75,146.691,333.7,1,1,2020-01-20,04:05,A,47,6.0NRT,298.1,13.6,D
-23.94,146.196,338.3,1,1,2020-01-20,04:05,A,62,6.0NRT,308.6,20.5,D
-22.241,150.309,314.8,1.7,1.3,2020-01-20,04:05,A,62,6.0NRT,301,19.7,D
-22.192,150.065,332.1,1.6,1.2,2020-01-20,04:05,A,74,6.0NRT,304.4,28.2,D
-22.195,150.05,349.8,1.6,1.2,2020-01-20,04:05,A,93,6.0NRT,304.9,89.3,D
-21.997,150.125,311.3,1.6,1.3,2020-01-20,04:05,A,32,6.0NRT,299.3,12.6,D
-21.93,150.112,311.8,1.6,1.3,2020-01-20,04:05,A,51,6.0NRT,299.1,14,D
-21.931,150.105,310.8,1.6,1.3,2020-01-20,04:05,A,43,6.0NRT,299.1,13.1,D
-18.41,145.74,341.8,1.1,1,2020-01-20,04:05,A,91,6.0NRT,297.2,38.2,D
-16.896,145.354,328.5,1.1,1,2020-01-20,04:10,A,52,6.0NRT,298.8,13.8,D
-13.157,135.996,325.7,2.4,1.5,2020-01-20,04:10,A,27,6.0NRT,299.9,40.9,D
-13.322,136.338,312.3,2.3,1.5,2020-01-20,04:10,A,32,6.0NRT,295.1,19.3,D
-13.47,136.081,318,2.4,1.5,2020-01-20,04:10,A,53,6.0NRT,297.2,33.7,D
-13.597,136.233,310.6,2.3,1.5,2020-01-20,04:10,A,41,6.0NRT,294.1,18.3,D
-13.629,136.395,312.2,2.3,1.5,2020-01-20,04:10,A,53,6.0NRT,296.2,21.3,D
-13.641,136.941,315.3,2.1,1.4,2020-01-20,04:10,A,63,6.0NRT,297.8,22.6,D
