latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.727,129.652,326,1.3,1.1,2020-01-11,01:25,T,62,6.0NRT,295,12.4,D
-14.575,144.145,313.2,4.7,2,2020-01-11,01:25,T,40,6.0NRT,285.5,81,D
-14.573,144.138,312.4,4.7,2,2020-01-11,01:25,T,42,6.0NRT,285.5,76.3,D
-30.86,121.488,321.8,2.3,1.5,2020-01-11,01:30,T,61,6.0NRT,304.9,23.7,D
-30.868,121.479,318.9,2.3,1.5,2020-01-11,01:30,T,49,6.0NRT,304.9,16.4,D
-30.873,121.503,319.5,2.3,1.5,2020-01-11,01:30,T,56,6.0NRT,304.9,18.8,D
-21.456,114.995,312.3,2.7,1.6,2020-01-11,03:05,T,54,6.0NRT,293,35.8,D
-41.616,147.838,328.5,1,1,2020-01-11,04:05,A,73,6.0NRT,293.2,24,D
-41.621,147.858,363.9,1,1,2020-01-11,04:05,A,100,6.0NRT,301.1,93.1,D
-41.622,147.846,332.8,1,1,2020-01-11,04:05,A,68,6.0NRT,295.6,27.9,D
-41.612,147.862,343.1,1,1,2020-01-11,04:05,A,93,6.0NRT,292.1,45.4,D
-41.614,147.85,352.6,1,1,2020-01-11,04:05,A,97,6.0NRT,298.7,64.4,D
-41.617,147.825,323,1,1,2020-01-11,04:05,A,64,6.0NRT,292.5,17.8,D
-37.364,149.198,328.8,1,1,2020-01-11,04:10,A,46,6.0NRT,302.5,18.1,D
-36.326,147.727,338.1,1,1,2020-01-11,04:10,A,84,6.0NRT,302.9,29.9,D
-36.333,147.74,339.8,1,1,2020-01-11,04:10,A,87,6.0NRT,303,33.9,D
-36.052,149.532,317.6,1.1,1,2020-01-11,04:10,A,20,6.0NRT,299.8,8.8,D
-36.34,147.754,332.3,1,1,2020-01-11,04:10,A,52,6.0NRT,300.9,21.6,D
-36.349,147.756,355.4,1,1,2020-01-11,04:10,A,96,6.0NRT,304.6,62.4,D
-36.348,147.767,356.4,1,1,2020-01-11,04:10,A,98,6.0NRT,300.7,64.6,D
-36.346,147.779,331,1,1,2020-01-11,04:10,A,55,6.0NRT,297,19.7,D
-36.087,149.439,359.7,1.1,1,2020-01-11,04:10,A,99,6.0NRT,315.4,80.8,D
-36.085,149.451,363.6,1.1,1,2020-01-11,04:10,A,100,6.0NRT,308.5,95.9,D
-36.081,149.476,331.4,1.1,1,2020-01-11,04:10,A,71,6.0NRT,299.8,24.6,D
-36.358,147.758,363.4,1,1,2020-01-11,04:10,A,100,6.0NRT,308,85.2,D
-36.357,147.769,374.1,1,1,2020-01-11,04:10,A,100,6.0NRT,308.1,118.1,D
-36.355,147.781,349.6,1,1,2020-01-11,04:10,A,94,6.0NRT,300.8,50.9,D
-36.353,147.792,327.2,1,1,2020-01-11,04:10,A,48,6.0NRT,299.4,15.3,D
-36.094,149.454,338.7,1.1,1,2020-01-11,04:10,A,86,6.0NRT,307.9,33.6,D
-36.092,149.466,333.8,1.1,1,2020-01-11,04:10,A,77,6.0NRT,305.8,26.2,D
-36.374,147.715,347.3,1,1,2020-01-11,04:10,A,92,6.0NRT,304.5,50.5,D
-36.372,147.726,376,1,1,2020-01-11,04:10,A,100,6.0NRT,305.6,129.8,D
-36.371,147.738,337.9,1,1,2020-01-11,04:10,A,76,6.0NRT,298,31.3,D
-36.367,147.76,333.1,1,1,2020-01-11,04:10,A,50,6.0NRT,299,22.4,D
-36.362,147.794,324.4,1,1,2020-01-11,04:10,A,63,6.0NRT,300.5,12.9,D
-36.383,147.717,352.6,1,1,2020-01-11,04:10,A,96,6.0NRT,305.5,60.4,D
-36.381,147.729,352.6,1,1,2020-01-11,04:10,A,96,6.0NRT,305.2,57.4,D
-36.38,147.74,331.8,1,1,2020-01-11,04:10,A,36,6.0NRT,300,18.4,D
-36.378,147.751,346.5,1,1,2020-01-11,04:10,A,91,6.0NRT,300.9,41.9,D
-36.376,147.762,352.4,1,1,2020-01-11,04:10,A,95,6.0NRT,301.7,54.7,D
-36.341,147.998,330.7,1,1,2020-01-11,04:10,A,71,6.0NRT,304.5,19.7,D
-36.394,147.708,333.6,1,1,2020-01-11,04:10,A,80,6.0NRT,302.3,26.3,D
-36.392,147.719,349.5,1,1,2020-01-11,04:10,A,94,6.0NRT,303.2,52.2,D
-36.391,147.731,330.8,1,1,2020-01-11,04:10,A,68,6.0NRT,301,17.7,D
-36.387,147.753,327.6,1,1,2020-01-11,04:10,A,45,6.0NRT,300.5,11.5,D
-36.333,148.113,326.1,1,1,2020-01-11,04:10,A,38,6.0NRT,301.7,15.2,D
-36.402,147.704,339.6,1,1,2020-01-11,04:10,A,87,6.0NRT,302.6,35.7,D
-36.4,147.715,355,1,1,2020-01-11,04:10,A,97,6.0NRT,303.3,66.6,D
-36.394,147.76,321,1,1,2020-01-11,04:10,A,48,6.0NRT,301.5,10.5,D
-36.389,147.794,328.1,1,1,2020-01-11,04:10,A,68,6.0NRT,302.9,15.9,D
-36.137,149.395,353.5,1.1,1,2020-01-11,04:10,A,96,6.0NRT,315.1,55.9,D
-36.411,147.706,321,1,1,2020-01-11,04:10,A,50,6.0NRT,301.3,13,D
-36.359,148.054,332,1,1,2020-01-11,04:10,A,25,6.0NRT,304.8,19.8,D
-36.147,149.398,356,1.1,1,2020-01-11,04:10,A,97,6.0NRT,315.5,61.6,D
-36.145,149.41,346.1,1.1,1,2020-01-11,04:10,A,72,6.0NRT,314.4,36.7,D
-36.366,148.068,333,1,1,2020-01-11,04:10,A,58,6.0NRT,303.8,23.2,D
-36.356,148.135,348.7,1,1,2020-01-11,04:10,A,84,6.0NRT,305.2,51.8,D
-36.354,148.146,357.5,1,1,2020-01-11,04:10,A,98,6.0NRT,305.1,73.9,D
-36.352,148.158,323.1,1,1,2020-01-11,04:10,A,47,6.0NRT,299.7,15.7,D
-36.154,149.412,370.9,1.1,1,2020-01-11,04:10,A,100,6.0NRT,316.7,113.3,D
-36.165,149.403,339.4,1.1,1,2020-01-11,04:10,A,87,6.0NRT,314.4,28.5,D
-36.163,149.415,397.7,1.1,1,2020-01-11,04:10,A,100,6.0NRT,322.9,251.3,D
-36.161,149.427,375,1.1,1,2020-01-11,04:10,A,100,6.0NRT,322.3,129.9,D
-36.159,149.439,457.4,1.1,1,2020-01-11,04:10,A,100,6.0NRT,400.1,902.9,D
-36.157,149.451,434.2,1.1,1,2020-01-11,04:10,A,100,6.0NRT,320.1,581.3,D
-36.438,147.712,354.1,1,1,2020-01-11,04:10,A,97,6.0NRT,300.3,64.7,D
