latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.341,141.633,335.6,1,1,2019-11-30,00:50,T,51,6.0NRT,309.7,17.5,D
-15.13,145.011,323.5,1.2,1.1,2019-11-30,00:50,T,51,6.0NRT,300.3,15,D
-15.249,143.873,334.7,1.1,1,2019-11-30,00:50,T,64,6.0NRT,307.1,18.7,D
-15.258,143.872,338.3,1.1,1,2019-11-30,00:50,T,82,6.0NRT,308.2,23.7,D
-15.301,143.906,333.4,1.1,1,2019-11-30,00:50,T,57,6.0NRT,308.4,18,D
-15.312,143.914,339.3,1.1,1,2019-11-30,00:50,T,83,6.0NRT,308.9,28.9,D
-15.321,143.913,339.8,1.1,1,2019-11-30,00:50,T,83,6.0NRT,306.8,29.4,D
-15.333,144.002,340.5,1.1,1,2019-11-30,00:50,T,84,6.0NRT,307.4,29.9,D
-15.335,144.012,342.4,1.1,1,2019-11-30,00:50,T,86,6.0NRT,309.3,33.1,D
-15.336,144.022,332.1,1.1,1,2019-11-30,00:50,T,72,6.0NRT,307.9,14.8,D
-15.338,144.032,335.1,1.1,1,2019-11-30,00:50,T,77,6.0NRT,307.9,18.9,D
-15.339,144.041,336.1,1.1,1,2019-11-30,00:50,T,74,6.0NRT,309.9,20,D
-15.34,144.051,339.4,1.1,1,2019-11-30,00:50,T,75,6.0NRT,307,25.3,D
-15.361,144.083,335.3,1.1,1,2019-11-30,00:50,T,65,6.0NRT,310.7,18.3,D
-15.372,144.092,332.8,1.1,1,2019-11-30,00:50,T,54,6.0NRT,309.5,14.7,D
-15.455,144.104,331.2,1.1,1,2019-11-30,00:50,T,57,6.0NRT,307.3,14.8,D
-15.465,144.102,333.2,1.1,1,2019-11-30,00:50,T,72,6.0NRT,305.5,17.8,D
-15.553,144.255,336,1.1,1,2019-11-30,00:50,T,78,6.0NRT,309.1,20.2,D
-12.973,132.744,323.5,4.1,1.9,2019-11-30,00:50,T,59,6.0NRT,296.4,75.2,D
-12.969,132.751,323.8,4.1,1.9,2019-11-30,00:50,T,42,6.0NRT,296.8,76.1,D
-14.373,143.461,328.1,1,1,2019-11-30,00:50,T,64,6.0NRT,301.6,11.8,D
-14.359,143.492,327,1,1,2019-11-30,00:50,T,36,6.0NRT,303.4,8.1,D
-14.358,143.483,328.3,1,1,2019-11-30,00:50,T,44,6.0NRT,303.7,9.8,D
-12.271,132.531,317.1,4.4,1.9,2019-11-30,00:50,T,13,6.0NRT,293.8,58.8,D
-12.387,135.812,326.3,2.5,1.5,2019-11-30,00:50,T,75,6.0NRT,302.9,42,D
-12.393,135.816,324.5,2.5,1.5,2019-11-30,00:50,T,69,6.0NRT,303.5,33.8,D
-12.146,136.534,323.9,2.2,1.4,2019-11-30,00:50,T,71,6.0NRT,303.6,24.9,D
-12.143,136.514,327.1,2.2,1.4,2019-11-30,00:50,T,77,6.0NRT,302.7,36.8,D
-12.145,136.519,334.4,2.2,1.4,2019-11-30,00:50,T,86,6.0NRT,303.4,66.7,D
-12.63,142.378,329.1,1,1,2019-11-30,00:50,T,31,6.0NRT,302.3,12.4,D
-12.604,142.389,330.4,1,1,2019-11-30,00:50,T,61,6.0NRT,302.4,12.4,D
-12.49,142.365,330.6,1,1,2019-11-30,00:50,T,74,6.0NRT,303.7,13.7,D
-11.629,142.458,323.8,1,1,2019-11-30,00:50,T,17,6.0NRT,298.7,10.6,D
-11.64,142.594,339.5,1,1,2019-11-30,00:50,T,87,6.0NRT,304.1,30.9,D
-11.639,142.585,357.4,1,1,2019-11-30,00:50,T,98,6.0NRT,303.3,68,D
-11.631,142.595,335.8,1,1,2019-11-30,00:50,T,78,6.0NRT,304.8,25,D
-11.61,142.58,346.4,1,1,2019-11-30,00:50,T,92,6.0NRT,301.8,44.1,D
-11.506,142.555,331.6,1,1,2019-11-30,00:50,T,33,6.0NRT,303.3,18.3,D
-11.504,142.546,340,1,1,2019-11-30,00:50,T,78,6.0NRT,303.5,31.7,D
-11.474,142.409,326.8,1,1,2019-11-30,00:50,T,70,6.0NRT,304.7,11.4,D
-11.465,142.41,323.8,1,1,2019-11-30,00:50,T,60,6.0NRT,304.8,9,D
-11.456,142.412,326.1,1,1,2019-11-30,00:50,T,68,6.0NRT,305.9,11.5,D
-15.078,145.013,321.6,1.2,1.1,2019-11-30,00:50,T,32,6.0NRT,296.6,13,D
-20.739,139.482,336.5,1.1,1,2019-11-30,00:50,T,70,6.0NRT,313.2,11.2,D
-19.502,144.039,335,1.2,1.1,2019-11-30,00:50,T,73,6.0NRT,310.9,22,D
-18.855,145.891,320.6,1.5,1.2,2019-11-30,00:50,T,26,6.0NRT,299.9,19.6,D
-18.568,145.967,333,1.5,1.2,2019-11-30,00:50,T,61,6.0NRT,300.7,36.4,D
-16.861,137.451,330.1,1.5,1.2,2019-11-30,00:50,T,56,6.0NRT,305.7,17.6,D
-16.85,137.453,341.4,1.5,1.2,2019-11-30,00:50,T,85,6.0NRT,307,49,D
-16.588,136.17,330.8,1.9,1.4,2019-11-30,00:50,T,65,6.0NRT,303.8,29,D
-16.636,136.331,332.6,1.9,1.3,2019-11-30,00:50,T,71,6.0NRT,307.4,25.4,D
-16.585,136.177,339.3,1.9,1.4,2019-11-30,00:50,T,82,6.0NRT,305.2,61.5,D
-16.573,136.179,345.7,1.9,1.4,2019-11-30,00:50,T,89,6.0NRT,306,89.1,D
-16.564,136.199,332.8,1.9,1.4,2019-11-30,00:50,T,70,6.0NRT,306,31,D
-16.561,136.182,352.4,1.9,1.4,2019-11-30,00:50,T,94,6.0NRT,306.9,122.2,D
-16.552,136.202,330.4,1.9,1.4,2019-11-30,00:50,T,60,6.0NRT,306.1,22.9,D
-16.548,136.184,340.2,1.9,1.4,2019-11-30,00:50,T,83,6.0NRT,307.4,60.6,D
-16.536,136.186,333.6,1.9,1.4,2019-11-30,00:50,T,73,6.0NRT,307.2,34.1,D
-16.533,136.168,332.9,1.9,1.4,2019-11-30,00:50,T,71,6.0NRT,306.6,30.6,D
-16.282,141.916,335.8,1,1,2019-11-30,00:50,T,31,6.0NRT,312.8,15.6,D
-16.288,141.896,351.7,1,1,2019-11-30,00:50,T,89,6.0NRT,313.5,40,D
-16.29,141.905,351.4,1,1,2019-11-30,00:50,T,88,6.0NRT,317.9,40.3,D
-16.296,141.885,347.1,1,1,2019-11-30,00:50,T,77,6.0NRT,314.3,29,D
-16.297,141.894,360.4,1,1,2019-11-30,00:50,T,100,6.0NRT,318.3,58.5,D
-16.305,141.883,342.6,1,1,2019-11-30,00:50,T,65,6.0NRT,316.9,18.8,D
-16.322,141.938,334.1,1,1,2019-11-30,00:50,T,22,6.0NRT,314.4,10,D
-16.302,141.741,334.3,1,1,2019-11-30,00:50,T,52,6.0NRT,310.1,14.8,D
-16.328,141.918,337,1,1,2019-11-30,00:50,T,35,6.0NRT,313.2,9.6,D
-16.33,141.927,343.4,1,1,2019-11-30,00:50,T,83,6.0NRT,316.1,22.6,D
-16.307,141.715,333.9,1,1,2019-11-30,00:50,T,41,6.0NRT,311.7,11,D
-16.338,141.92,334.4,1,1,2019-11-30,00:50,T,62,6.0NRT,314.1,10.3,D
-16.339,141.929,334.3,1,1,2019-11-30,00:50,T,63,6.0NRT,313.7,10.1,D
-16.314,141.695,354,1,1,2019-11-30,00:50,T,95,6.0NRT,312.2,49.7,D
-16.315,141.704,372.6,1,1,2019-11-30,00:50,T,100,6.0NRT,315.5,102.4,D
-16.31,141.609,332.1,1,1,2019-11-30,00:50,T,58,6.0NRT,312.1,13.4,D
-16.323,141.693,397.4,1,1,2019-11-30,00:50,T,100,6.0NRT,318.5,214.7,D
-16.324,141.703,354.7,1,1,2019-11-30,00:50,T,96,6.0NRT,316,46,D
-16.332,141.692,346.2,1,1,2019-11-30,00:50,T,67,6.0NRT,316.5,26.4,D
-16.332,141.634,331.4,1,1,2019-11-30,00:50,T,48,6.0NRT,310.5,13.5,D
-16.335,141.653,341.9,1,1,2019-11-30,00:50,T,56,6.0NRT,313.2,25.5,D
-16.893,139.068,315.1,1.2,1.1,2019-11-30,00:50,T,40,6.0NRT,300.9,9.7,D
