latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-19.885,144.586,334,1.3,1.1,2020-01-01,00:50,T,66,6.0NRT,313.8,18.1,D
-19.842,144.489,331.3,1.2,1.1,2020-01-01,00:50,T,57,6.0NRT,313.4,14.2,D
-19.844,144.586,334.4,1.3,1.1,2020-01-01,00:50,T,57,6.0NRT,313.6,19.1,D
-19.843,144.574,337.4,1.3,1.1,2020-01-01,00:50,T,66,6.0NRT,315.1,24.2,D
-20.089,147.025,325.5,1.8,1.3,2020-01-01,00:50,T,42,6.0NRT,305.6,23.3,D
-19.627,144.557,350.2,1.3,1.1,2020-01-01,00:50,T,93,6.0NRT,310.8,59,D
-19.625,144.545,339.8,1.2,1.1,2020-01-01,00:50,T,80,6.0NRT,311.6,31.4,D
-19.617,144.558,334.1,1.3,1.1,2020-01-01,00:50,T,46,6.0NRT,312.8,17.7,D
-19.608,144.572,336.5,1.3,1.1,2020-01-01,00:50,T,68,6.0NRT,312,23.7,D
-19.598,144.573,333.6,1.3,1.1,2020-01-01,00:50,T,31,6.0NRT,312.8,16.2,D
-19.599,144.579,332.1,1.3,1.1,2020-01-01,00:50,T,55,6.0NRT,311.8,13.4,D
-19.597,144.567,332.8,1.3,1.1,2020-01-01,00:50,T,63,6.0NRT,313.6,13.6,D
-19.414,143.359,352.7,1.1,1,2020-01-01,00:50,T,95,6.0NRT,300.9,61.1,D
-19.238,146.124,332.7,1.6,1.2,2020-01-01,00:50,T,68,6.0NRT,311.3,27.7,D
-19.216,146.127,336.3,1.6,1.2,2020-01-01,00:50,T,81,6.0NRT,311.5,38.1,D
-19.205,146.128,331.5,1.6,1.2,2020-01-01,00:50,T,74,6.0NRT,311,26.2,D
-19.147,145.929,325.5,1.5,1.2,2020-01-01,00:50,T,41,6.0NRT,308.6,11.4,D
-18.469,144.038,338.6,1.1,1.1,2020-01-01,00:50,T,83,6.0NRT,310.3,24.4,D
-18.297,143.117,331.4,1.1,1,2020-01-01,00:50,T,33,6.0NRT,308.1,11.3,D
-17.85,143.335,339.9,1.1,1,2020-01-01,00:50,T,83,6.0NRT,307.4,28,D
-17.131,139.601,312.6,1.1,1.1,2020-01-01,00:50,T,52,6.0NRT,298.8,7.4,D
-17.071,139.374,312.7,1.2,1.1,2020-01-01,00:50,T,55,6.0NRT,300.1,7.1,D
-17.054,139.264,314,1.2,1.1,2020-01-01,00:50,T,26,6.0NRT,299.5,7.8,D
-16.67,137.943,329.9,1.4,1.2,2020-01-01,00:50,T,62,6.0NRT,300.3,22,D
-16.519,137.339,331.4,1.6,1.2,2020-01-01,00:50,T,75,6.0NRT,296.1,32.7,D
-16.364,137.706,329.5,1.5,1.2,2020-01-01,00:50,T,52,6.0NRT,297.7,29.1,D
-16.361,137.692,335.8,1.5,1.2,2020-01-01,00:50,T,77,6.0NRT,299.6,40.8,D
-16.359,137.678,327.2,1.5,1.2,2020-01-01,00:50,T,20,6.0NRT,298.4,20.3,D
-16.702,139.831,312.1,1.1,1.1,2020-01-01,00:50,T,52,6.0NRT,298.1,6.5,D
-16.36,137.699,329.5,1.5,1.2,2020-01-01,00:50,T,53,6.0NRT,299.3,25,D
-16.357,137.685,336.9,1.5,1.2,2020-01-01,00:50,T,82,6.0NRT,299.3,43.6,D
-17.405,145.239,330.8,1.3,1.1,2020-01-01,00:50,T,80,6.0NRT,308.6,25,D
-17.084,144.658,333.6,1.2,1.1,2020-01-01,00:50,T,81,6.0NRT,304.4,25.5,D
-13.205,143.147,337.2,1,1,2020-01-01,00:50,T,87,6.0NRT,298,27.9,D
-14.474,143.581,351.4,1,1,2020-01-01,00:50,T,95,6.0NRT,300.4,55.8,D
-14.475,143.591,321.7,1,1,2020-01-01,00:50,T,57,6.0NRT,299,7.6,D
-14.483,143.58,321.6,1,1,2020-01-01,00:50,T,58,6.0NRT,299.8,8,D
-13.643,136.944,312.6,1.9,1.4,2020-01-01,00:50,T,55,6.0NRT,293.5,18.8,D
-14.712,143.767,337.5,1,1,2020-01-01,00:50,T,85,6.0NRT,300.5,25.2,D
-14.714,143.777,329.5,1,1,2020-01-01,00:50,T,69,6.0NRT,299.9,12.7,D
-13.637,136.956,310.5,1.9,1.4,2020-01-01,00:50,T,29,6.0NRT,292.8,13.9,D
-14.718,143.75,334.1,1,1,2020-01-01,00:50,T,82,6.0NRT,298.7,21.9,D
-14.72,143.769,343,1,1,2020-01-01,00:50,T,89,6.0NRT,300.4,35.5,D
-13.631,136.408,314.9,2.1,1.4,2020-01-01,00:50,T,62,6.0NRT,294.7,26.9,D
-13.631,136.402,312,2.1,1.4,2020-01-01,00:50,T,46,6.0NRT,293.9,18.2,D
-15.118,141.702,331.8,1,1,2020-01-01,00:50,T,38,6.0NRT,310.2,14.5,D
-15.128,141.71,334.2,1,1,2020-01-01,00:50,T,61,6.0NRT,312,17.4,D
-15.137,141.709,334.4,1,1,2020-01-01,00:50,T,31,6.0NRT,311.2,15.4,D
-15.407,142.97,326,1,1,2020-01-01,00:50,T,66,6.0NRT,297.3,10.5,D
-16.004,145.118,331.8,1.2,1.1,2020-01-01,00:50,T,80,6.0NRT,302.9,28.2,D
-16.004,145.112,325.7,1.2,1.1,2020-01-01,00:50,T,71,6.0NRT,302.3,17.3,D
-16.006,145.123,323.4,1.2,1.1,2020-01-01,00:50,T,63,6.0NRT,303.2,14.3,D
-16.014,145.111,322.1,1.2,1.1,2020-01-01,00:50,T,55,6.0NRT,302.6,11.5,D
-16.016,145.122,331.8,1.2,1.1,2020-01-01,00:50,T,80,6.0NRT,303.8,26.9,D
-16.017,145.133,328,1.2,1.1,2020-01-01,00:50,T,74,6.0NRT,303.3,20.3,D
-15.573,141.542,333.3,1,1,2020-01-01,00:50,T,48,6.0NRT,307.7,14,D
-15.95,143.419,328.1,1,1,2020-01-01,00:50,T,65,6.0NRT,306.1,10.4,D
-15.957,143.412,338.8,1,1,2020-01-01,00:50,T,85,6.0NRT,305,26,D
-14.851,134.277,325.9,2.9,1.6,2020-01-01,00:50,T,72,6.0NRT,297.3,36.5,D
-14.856,134.303,325.8,2.9,1.6,2020-01-01,00:50,T,71,6.0NRT,296.4,37.3,D
-14.856,134.296,328.8,2.9,1.6,2020-01-01,00:50,T,74,6.0NRT,296.8,51.8,D
-16.63,145.15,333.6,1.2,1.1,2020-01-01,00:50,T,34,6.0NRT,310.7,23.2,D
-16.64,145.148,344.3,1.2,1.1,2020-01-01,00:50,T,89,6.0NRT,309.5,48.2,D
-16.642,145.161,337.7,1.2,1.1,2020-01-01,00:50,T,77,6.0NRT,312.5,30.8,D
-18.16,142.993,337.3,1,1,2020-01-01,00:50,T,76,6.0NRT,302.5,23.4,D
-18.148,142.975,338.2,1,1,2020-01-01,00:50,T,65,6.0NRT,308.3,21.1,D
-18.439,145.293,331.3,1.3,1.1,2020-01-01,00:50,T,48,6.0NRT,307.5,22.5,D
-18.438,145.281,338.1,1.3,1.1,2020-01-01,00:50,T,71,6.0NRT,309.2,34.9,D
-18.422,145.321,340.9,1.3,1.1,2020-01-01,00:50,T,86,6.0NRT,306.6,47,D
-18.42,145.308,346.6,1.3,1.1,2020-01-01,00:50,T,91,6.0NRT,307.7,61.7,D
-18.411,145.322,334.8,1.3,1.1,2020-01-01,00:50,T,80,6.0NRT,306.2,33.2,D
-18.105,143.001,336,1,1,2020-01-01,00:50,T,53,6.0NRT,306.5,20,D
-18.415,145.329,330.3,1.3,1.1,2020-01-01,00:50,T,74,6.0NRT,305.7,24,D
-18.414,145.316,343.6,1.3,1.1,2020-01-01,00:50,T,89,6.0NRT,307.2,54.2,D
-18.405,145.33,335.6,1.3,1.1,2020-01-01,00:50,T,82,6.0NRT,305.1,35.3,D
-18.403,145.317,326.5,1.3,1.1,2020-01-01,00:50,T,46,6.0NRT,305.6,15.4,D
-18.39,145.217,333.7,1.3,1.1,2020-01-01,00:50,T,49,6.0NRT,311.2,19.7,D
-18.395,145.331,332,1.3,1.1,2020-01-01,00:50,T,66,6.0NRT,304.7,28.1,D
-18.393,145.318,328.8,1.3,1.1,2020-01-01,00:50,T,46,6.0NRT,305.6,20.1,D
-18.383,145.32,334.6,1.3,1.1,2020-01-01,00:50,T,67,6.0NRT,304.9,32.9,D
-18.362,145.322,329.1,1.3,1.1,2020-01-01,00:50,T,46,6.0NRT,303.8,23.5,D
-18.36,145.31,337.7,1.3,1.1,2020-01-01,00:50,T,79,6.0NRT,306.1,40.4,D
-18.118,144.235,327.9,1.2,1.1,2020-01-01,00:50,T,66,6.0NRT,305.2,11.4,D
-18.117,144.224,337.8,1.2,1.1,2020-01-01,00:50,T,84,6.0NRT,306.9,29.2,D
-25.413,128.398,326.1,4.5,1.9,2020-01-01,00:50,T,57,6.0NRT,303.1,68.4,D
-25.403,128.354,326.2,4.5,2,2020-01-01,00:50,T,58,6.0NRT,303.2,66.5,D
-25.414,128.405,325.1,4.5,1.9,2020-01-01,00:50,T,50,6.0NRT,302.9,59,D
-25.404,128.361,327.9,4.5,2,2020-01-01,00:50,T,66,6.0NRT,303.1,85.7,D
-25.057,128.939,339.9,4.2,1.9,2020-01-01,00:50,T,85,6.0NRT,300.8,232,D
-25.047,128.896,335.8,4.2,1.9,2020-01-01,00:50,T,81,6.0NRT,301.6,181.1,D
-25.062,128.898,323.5,4.2,1.9,2020-01-01,00:50,T,40,6.0NRT,300.4,57.2,D
-25.055,128.946,336.5,4.2,1.9,2020-01-01,00:50,T,82,6.0NRT,300.5,184.7,D
-25.045,128.903,333.2,4.2,1.9,2020-01-01,00:50,T,77,6.0NRT,301.5,145.6,D
-25.417,149.19,325.1,3.1,1.7,2020-01-01,00:50,T,42,6.0NRT,302.8,54.2,D
-25.405,149.223,323.5,3.1,1.7,2020-01-01,00:50,T,18,6.0NRT,303.4,49.4,D
-24.871,147.749,331.6,2.4,1.5,2020-01-01,00:50,T,61,6.0NRT,308.8,55.3,D
-24.877,147.755,328.9,2.4,1.5,2020-01-01,00:50,T,52,6.0NRT,306.3,42.2,D
-24.664,146.806,331.3,2.1,1.4,2020-01-01,00:50,T,70,6.0NRT,306.4,38.2,D
-24.651,146.807,335.7,2.1,1.4,2020-01-01,00:50,T,78,6.0NRT,309.5,53.8,D
-21.001,135.28,334.1,1.8,1.3,2020-01-01,00:50,T,68,6.0NRT,304.9,36.3,D
-20.998,135.262,337.1,1.8,1.3,2020-01-01,00:50,T,75,6.0NRT,304.9,46.9,D
-20.993,135.269,344.9,1.8,1.3,2020-01-01,00:50,T,87,6.0NRT,305.2,80.5,D
-21.508,140.771,343.7,1,1,2020-01-01,00:50,T,85,6.0NRT,314.4,26,D
-21.499,140.772,337.9,1,1,2020-01-01,00:50,T,75,6.0NRT,315,15.7,D
-21.417,140.841,352.2,1,1,2020-01-01,00:50,T,94,6.0NRT,315.7,38.5,D
-21.376,140.691,347.6,1,1,2020-01-01,00:50,T,86,6.0NRT,311.3,33.2,D
-21.369,140.702,371.4,1,1,2020-01-01,00:50,T,100,6.0NRT,312,97.3,D
-21.367,140.692,363.8,1,1,2020-01-01,00:50,T,100,6.0NRT,315.5,71.8,D
-21.35,140.701,339.7,1,1,2020-01-01,00:50,T,79,6.0NRT,315.4,17.7,D
-20.531,138.579,336.6,1.2,1.1,2020-01-01,00:50,T,56,6.0NRT,312.4,14.9,D
-19.279,139.125,338.9,1.1,1.1,2020-01-01,00:50,T,76,6.0NRT,310.7,25.4,D
-19.91,144.546,345.3,1.3,1.1,2020-01-01,00:50,T,89,6.0NRT,313.5,46.2,D
-19.902,144.56,335.4,1.3,1.1,2020-01-01,00:50,T,69,6.0NRT,316.1,22.2,D
-19.9,144.548,334.8,1.3,1.1,2020-01-01,00:50,T,60,6.0NRT,314.6,20.8,D
-35.727,136.772,362.6,1,1,2020-01-01,00:55,T,94,6.0NRT,307.6,84.3,D
-35.624,148.185,328.1,3.4,1.7,2020-01-01,00:55,T,58,6.0NRT,298.7,124,D
-35.627,148.225,334.6,3.4,1.7,2020-01-01,00:55,T,76,6.0NRT,294.8,185.5,D
-35.62,148.221,327.4,3.4,1.7,2020-01-01,00:55,T,73,6.0NRT,293.9,133.8,D
-35.635,148.218,331.3,3.4,1.7,2020-01-01,00:55,T,78,6.0NRT,296.3,157.4,D
-35.883,147.593,330.3,3.2,1.7,2020-01-01,00:55,T,79,6.0NRT,297.9,130.7,D
-35.94,147.524,323,3.1,1.7,2020-01-01,00:55,T,52,6.0NRT,301.1,67.4,D
-35.895,147.587,328.5,3.2,1.7,2020-01-01,00:55,T,77,6.0NRT,299.5,108.8,D
-35.937,147.518,323.9,3.1,1.7,2020-01-01,00:55,T,63,6.0NRT,300.5,77.6,D
-35.76,141.338,347.4,1.3,1.1,2020-01-01,00:55,T,92,6.0NRT,311.7,65.5,D
-35.768,141.322,351.3,1.3,1.1,2020-01-01,00:55,T,94,6.0NRT,314.7,75,D
-35.77,141.337,411.8,1.3,1.1,2020-01-01,00:55,T,100,6.0NRT,318.8,468.4,D
-35.718,136.774,343.4,1,1,2020-01-01,00:55,T,69,6.0NRT,301.5,41,D
-35.719,136.785,359,1,1,2020-01-01,00:55,T,93,6.0NRT,306.6,75.5,D
-35.721,136.796,351.5,1,1,2020-01-01,00:55,T,95,6.0NRT,305.2,59.5,D
-41.679,148.091,317.8,3.8,1.8,2020-01-01,00:55,T,33,6.0NRT,284.2,94.6,D
-41.678,148.045,337,3.8,1.8,2020-01-01,00:55,T,88,6.0NRT,289.7,250.9,D
-41.623,147.918,327.1,3.7,1.8,2020-01-01,00:55,T,52,6.0NRT,292.8,131.9,D
-41.672,148.049,335.7,3.8,1.8,2020-01-01,00:55,T,85,6.0NRT,288.7,230.6,D
-41.67,148.006,326.9,3.8,1.8,2020-01-01,00:55,T,38,6.0NRT,288.7,138,D
-41.584,147.923,325.5,3.7,1.8,2020-01-01,00:55,T,48,6.0NRT,291.5,111.5,D
-41.57,147.973,354.4,3.7,1.8,2020-01-01,00:55,T,85,6.0NRT,289,450.8,D
-41.568,147.924,362.4,3.7,1.8,2020-01-01,00:55,T,94,6.0NRT,293.6,584.4,D
-41.551,147.924,352.8,3.7,1.8,2020-01-01,00:55,T,91,6.0NRT,292.3,436.1,D
-41.581,147.98,325.3,3.7,1.8,2020-01-01,00:55,T,60,6.0NRT,286.4,111,D
-41.579,147.931,342.6,3.7,1.8,2020-01-01,00:55,T,91,6.0NRT,291,275.5,D
-41.564,147.98,358,3.7,1.8,2020-01-01,00:55,T,99,6.0NRT,286.9,515.3,D
