latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-17.104,144.932,318.5,1.5,1.2,2020-01-08,00:55,T,53,6.0NRT,294.7,20.4,D
-18.302,145.311,325.7,1.7,1.3,2020-01-08,00:55,T,64,6.0NRT,294.6,33,D
-18.333,145.372,325,1.7,1.3,2020-01-08,00:55,T,67,6.0NRT,292.5,36.6,D
-18.829,140.206,332.2,1,1,2020-01-08,00:55,T,68,6.0NRT,302.3,14,D
-18.865,140.326,336.9,1,1,2020-01-08,00:55,T,84,6.0NRT,300.6,23.3,D
-19.681,146.123,321.1,2,1.4,2020-01-08,00:55,T,35,6.0NRT,299.2,30.1,D
-12.726,142.466,322.2,1,1,2020-01-08,00:55,T,42,6.0NRT,284.7,12.8,D
-14.614,143.938,347.5,1.2,1.1,2020-01-08,00:55,T,94,6.0NRT,297.7,63.6,D
-18.294,145.318,322.5,1.7,1.3,2020-01-08,00:55,T,53,6.0NRT,294.3,21.8,D
-14.616,143.949,343.5,1.2,1.1,2020-01-08,00:55,T,92,6.0NRT,297.9,53.5,D
-14.627,143.959,341,1.2,1.1,2020-01-08,00:55,T,77,6.0NRT,297.9,45,D
-14.629,143.971,331.5,1.2,1.1,2020-01-08,00:55,T,68,6.0NRT,297,28.7,D
-14.691,143.979,340.4,1.2,1.1,2020-01-08,00:55,T,84,6.0NRT,298.5,41.9,D
-14.689,143.886,353.3,1.2,1.1,2020-01-08,00:55,T,93,6.0NRT,295.6,80.2,D
-14.69,143.898,360.3,1.2,1.1,2020-01-08,00:55,T,75,6.0NRT,292.7,102.7,D
-14.709,143.964,325.6,1.2,1.1,2020-01-08,00:55,T,34,6.0NRT,296.4,15.9,D
-19.851,144.335,322,1.5,1.2,2020-01-08,00:55,T,60,6.0NRT,298.6,22.3,D
-17.106,144.947,320.7,1.5,1.2,2020-01-08,00:55,T,61,6.0NRT,296,24.5,D
-14.856,143.096,318.7,1.1,1.1,2020-01-08,00:55,T,54,6.0NRT,287.6,12.8,D
-16.064,145.116,314.8,1.5,1.2,2020-01-08,00:55,T,48,6.0NRT,290.7,14,D
-16.09,144.782,320.9,1.4,1.2,2020-01-08,00:55,T,52,6.0NRT,296.6,18.5,D
-15.925,143.456,322.7,1.2,1.1,2020-01-08,00:55,T,29,6.0NRT,297.1,11.7,D
-16.231,143.996,327,1.3,1.1,2020-01-08,00:55,T,59,6.0NRT,299.4,19.4,D
-16.241,143.994,324.9,1.3,1.1,2020-01-08,00:55,T,69,6.0NRT,301.9,14.9,D
-16.037,141.632,335.5,1,1,2020-01-08,00:55,T,80,6.0NRT,302.9,16.4,D
-16.829,143.889,328.4,1.3,1.1,2020-01-08,00:55,T,73,6.0NRT,303.1,14.4,D
-16.828,143.895,326.1,1.3,1.1,2020-01-08,00:55,T,45,6.0NRT,303,10.4,D
