latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-33.39,150.178,335.5,1.1,1,2019-12-17,00:00,T,83,6.0NRT,302.3,29.8,D
-33.394,150.142,323.4,1.1,1,2019-12-17,00:00,T,33,6.0NRT,300.4,12,D
-33.396,150.153,344.3,1.1,1,2019-12-17,00:00,T,90,6.0NRT,301.5,45.6,D
-33.397,150.164,329,1.1,1,2019-12-17,00:00,T,67,6.0NRT,299,20.7,D
-33.405,150.209,331.7,1.1,1,2019-12-17,00:00,T,60,6.0NRT,302.1,24,D
-33.415,150.276,329.5,1,1,2019-12-17,00:00,T,47,6.0NRT,301.4,18.8,D
-34.186,150.478,330.9,1,1,2019-12-17,00:00,T,64,6.0NRT,297.2,22.5,D
-34.108,149.987,330.9,1.1,1,2019-12-17,00:00,T,33,6.0NRT,296.7,22.5,D
-34.104,149.964,338.9,1.1,1,2019-12-17,00:00,T,87,6.0NRT,297.8,37,D
-30.677,152.118,347.7,1,1,2019-12-17,00:00,T,93,6.0NRT,296,50.6,D
-30.668,152.12,339.9,1,1,2019-12-17,00:00,T,69,6.0NRT,296.1,34.9,D
-30.666,152.109,345.3,1,1,2019-12-17,00:00,T,91,6.0NRT,295.9,44.1,D
-30.681,152.514,318.5,1,1,2019-12-17,00:00,T,33,6.0NRT,297.4,11.3,D
-30.262,150.32,333.8,1.1,1.1,2019-12-17,00:00,T,76,6.0NRT,304.4,25.9,D
-30.358,151.028,330.6,1.1,1,2019-12-17,00:00,T,73,6.0NRT,309.8,11.7,D
-30.357,151.017,343.9,1.1,1,2019-12-17,00:00,T,89,6.0NRT,310.9,34.6,D
-30.344,150.997,360,1.1,1,2019-12-17,00:00,T,100,6.0NRT,309.5,72.9,D
-30.339,151.005,353.8,1.1,1,2019-12-17,00:00,T,96,6.0NRT,312.5,55.4,D
-30.337,150.993,360.9,1.1,1,2019-12-17,00:00,T,100,6.0NRT,308.7,75.7,D
-30.355,151.348,344.9,1,1,2019-12-17,00:00,T,91,6.0NRT,310.7,34,D
-30.353,151.337,353.4,1,1,2019-12-17,00:00,T,96,6.0NRT,314.2,52.1,D
-30.323,151.321,333.7,1,1,2019-12-17,00:00,T,73,6.0NRT,309.3,15.7,D
