latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.795,142.171,319,2.6,1.6,2020-01-04,01:20,T,16,6.0NRT,296.5,37.4,D
-15.096,135.216,332.1,1,1,2020-01-04,01:20,T,61,6.0NRT,307.1,12.5,D
-15.946,143.407,326.9,3.3,1.7,2020-01-04,01:20,T,79,6.0NRT,294.2,82.1,D
-15.941,143.4,328.2,3.3,1.7,2020-01-04,01:20,T,79,6.0NRT,294.3,91.2,D
-11.053,132.869,310.6,1.2,1.1,2020-01-04,01:20,T,40,6.0NRT,290.7,8.5,D
-11.793,135.919,319.1,1,1,2020-01-04,01:20,T,11,6.0NRT,297.3,6,D
-12.755,136.332,335.3,1,1,2020-01-04,01:20,T,68,6.0NRT,299.7,22.1,D
-12.756,136.342,333,1,1,2020-01-04,01:20,T,52,6.0NRT,301.1,18.9,D
-13.916,141.501,312.7,2.2,1.4,2020-01-04,01:20,T,0,6.0NRT,291.7,24.5,D
-17.379,145.237,316.3,4.7,2,2020-01-04,01:20,T,0,6.0NRT,282.1,106.3,D
-17.863,143.355,319.1,3.5,1.8,2020-01-04,01:20,T,39,6.0NRT,292.9,60.1,D
-20.479,134.462,334.9,1,1,2020-01-04,01:20,T,59,6.0NRT,312.8,9.6,D
-20.48,134.472,341.2,1,1,2020-01-04,01:20,T,82,6.0NRT,311.1,20.6,D
-21.609,139.95,335.4,2.2,1.4,2020-01-04,01:20,T,72,6.0NRT,310.4,41.3,D
-21.619,139.927,344.4,2.2,1.4,2020-01-04,01:20,T,87,6.0NRT,307.2,86.2,D
-15.084,141.693,324.2,2.4,1.5,2020-01-04,01:20,T,45,6.0NRT,299.5,41,D
-15.468,141.55,319.8,2.3,1.5,2020-01-04,01:20,T,18,6.0NRT,297.3,29.9,D
-15.942,143.376,319.6,3.3,1.7,2020-01-04,01:20,T,61,6.0NRT,293.9,36.3,D
-31.903,121.397,317.3,2.8,1.6,2020-01-04,01:25,T,43,6.0NRT,300.2,27.1,D
-19.529,169.447,327.2,1,1,2020-01-04,02:30,A,53,6.0NRT,304.7,19.2,D
-21.991,116.205,331.1,2.6,1.5,2020-01-04,03:00,T,64,6.0NRT,307.2,36.6,D
-22.011,116.198,335.7,2.6,1.5,2020-01-04,03:00,T,79,6.0NRT,307.3,56.8,D
-20.095,119.408,316.1,4.2,1.9,2020-01-04,03:00,T,37,6.0NRT,288,50.2,D
-20.48,116.606,314.4,2.6,1.6,2020-01-04,03:00,T,53,6.0NRT,296.9,31.3,D
-21.008,117.684,327.2,3.2,1.7,2020-01-04,03:00,T,49,6.0NRT,296.3,57.8,D
-21.004,117.678,323.4,3.2,1.7,2020-01-04,03:00,T,23,6.0NRT,296.9,38.2,D
-21.02,117.676,327.5,3.2,1.7,2020-01-04,03:00,T,47,6.0NRT,295.9,54.3,D
-21.989,116.181,331.6,2.6,1.5,2020-01-04,03:00,T,61,6.0NRT,306.9,35.5,D
-22.005,116.204,339.2,2.6,1.5,2020-01-04,03:00,T,83,6.0NRT,307.3,80.1,D
-31.99,115.939,314.7,3.2,1.7,2020-01-04,03:05,T,54,6.0NRT,300.5,21.3,D
-37.419,149.562,366.8,1,1,2020-01-04,04:00,A,94,6.0NRT,292.4,94.9,D
-37.421,149.551,364.9,1,1,2020-01-04,04:00,A,95,6.0NRT,291.3,88.9,D
-37.423,149.539,398.4,1,1,2020-01-04,04:00,A,100,6.0NRT,296.4,234.2,D
-37.424,149.528,388.4,1,1,2020-01-04,04:00,A,100,6.0NRT,295.1,181.4,D
-37.426,149.517,382.7,1,1,2020-01-04,04:00,A,100,6.0NRT,290.1,154.1,D
-37.428,149.505,370.6,1,1,2020-01-04,04:00,A,100,6.0NRT,290.3,107.7,D
-37.429,149.494,347.7,1,1,2020-01-04,04:00,A,78,6.0NRT,286.5,46.5,D
-37.431,149.483,367.9,1,1,2020-01-04,04:00,A,100,6.0NRT,287.4,98.5,D
-37.433,149.471,408.7,1,1,2020-01-04,04:00,A,100,6.0NRT,291.2,298.8,D
-37.434,149.46,451.5,1,1,2020-01-04,04:00,A,100,6.0NRT,294.5,721.4,D
-37.436,149.449,465.8,1,1,2020-01-04,04:00,A,100,6.0NRT,299.9,930.7,D
-37.438,149.437,495,1,1,2020-01-04,04:00,A,100,6.0NRT,311.9,1485.4,D
-37.44,149.426,402.1,1,1,2020-01-04,04:00,A,100,6.0NRT,291.9,254.5,D
-37.4,149.628,345.3,1,1,2020-01-04,04:00,A,87,6.0NRT,283.3,37.2,D
-37.402,149.617,347.1,1,1,2020-01-04,04:00,A,54,6.0NRT,275.6,45.3,D
-37.405,149.594,452.9,1,1,2020-01-04,04:00,A,94,6.0NRT,290.3,741.9,D
-37.407,149.583,471.5,1,1,2020-01-04,04:00,A,100,6.0NRT,318.3,1025.4,D
-37.409,149.571,454.7,1,1,2020-01-04,04:00,A,100,6.0NRT,318.3,766.6,D
-37.41,149.56,448.5,1,1,2020-01-04,04:00,A,100,6.0NRT,318.7,684.4,D
-37.412,149.548,422.8,1,1,2020-01-04,04:00,A,100,6.0NRT,306.7,409.9,D
-37.414,149.537,412.5,1,1,2020-01-04,04:00,A,100,6.0NRT,298.9,326.9,D
-37.415,149.526,390.1,1,1,2020-01-04,04:00,A,100,6.0NRT,292.6,188.7,D
-37.417,149.515,371.8,1,1,2020-01-04,04:00,A,100,6.0NRT,288.1,111.1,D
-37.419,149.503,369.9,1,1,2020-01-04,04:00,A,100,6.0NRT,289.3,104.8,D
-37.42,149.492,374.3,1,1,2020-01-04,04:00,A,100,6.0NRT,288.8,120.3,D
-37.422,149.48,415.3,1,1,2020-01-04,04:00,A,100,6.0NRT,292.4,347.3,D
-37.424,149.469,462.3,1,1,2020-01-04,04:00,A,100,6.0NRT,299,875.2,D
-37.425,149.458,444,1,1,2020-01-04,04:00,A,100,6.0NRT,295.4,627.3,D
-37.427,149.446,389.3,1,1,2020-01-04,04:00,A,100,6.0NRT,293,183.8,D
-37.429,149.435,376.2,1,1,2020-01-04,04:00,A,100,6.0NRT,291,126.6,D
-37.43,149.424,356.3,1,1,2020-01-04,04:00,A,98,6.0NRT,288,61.8,D
-37.391,149.626,345.8,1,1,2020-01-04,04:00,A,87,6.0NRT,279.1,38.9,D
-37.398,149.58,463.4,1,1,2020-01-04,04:00,A,100,6.0NRT,308.7,893,D
-37.4,149.569,465.1,1,1,2020-01-04,04:00,A,100,6.0NRT,318,920.9,D
-37.401,149.558,469.1,1,1,2020-01-04,04:00,A,100,6.0NRT,323,985.5,D
-37.403,149.546,459.6,1,1,2020-01-04,04:00,A,100,6.0NRT,316.6,836,D
-37.405,149.535,423.4,1,1,2020-01-04,04:00,A,100,6.0NRT,299.2,414,D
-37.406,149.524,393.3,1,1,2020-01-04,04:00,A,100,6.0NRT,289.5,204.3,D
-37.408,149.512,365.1,1,1,2020-01-04,04:00,A,100,6.0NRT,284.4,89.3,D
-37.41,149.501,372.3,1,1,2020-01-04,04:00,A,100,6.0NRT,287.6,113,D
-37.411,149.49,397.9,1,1,2020-01-04,04:00,A,100,6.0NRT,289.6,230.1,D
-37.413,149.478,435.1,1,1,2020-01-04,04:00,A,100,6.0NRT,293.8,527.2,D
-37.415,149.467,416.3,1,1,2020-01-04,04:00,A,100,6.0NRT,294.5,352.4,D
-37.416,149.456,375.6,1,1,2020-01-04,04:00,A,100,6.0NRT,293.6,122.8,D
-37.418,149.444,348.3,1,1,2020-01-04,04:00,A,94,6.0NRT,291.1,43.9,D
-37.42,149.433,343.7,1,1,2020-01-04,04:00,A,91,6.0NRT,289.1,34.7,D
-37.421,149.422,338.3,1,1,2020-01-04,04:00,A,88,6.0NRT,288.2,25.4,D
-37.676,147.585,335.7,1,1,2020-01-04,04:00,A,86,6.0NRT,299.9,29.3,D
-37.381,149.635,341.6,1,1,2020-01-04,04:00,A,81,6.0NRT,281.6,32.8,D
-37.382,149.624,355.8,1,1,2020-01-04,04:00,A,92,6.0NRT,279.6,61.3,D
-37.387,149.59,415.9,1,1,2020-01-04,04:00,A,94,6.0NRT,281.1,350.3,D
-37.389,149.578,468.6,1,1,2020-01-04,04:00,A,100,6.0NRT,301.4,975,D
-37.391,149.567,479.2,1,1,2020-01-04,04:00,A,100,6.0NRT,313,1165.6,D
-37.392,149.556,474.8,1,1,2020-01-04,04:00,A,100,6.0NRT,318.2,1084.1,D
-37.394,149.544,466.9,1,1,2020-01-04,04:00,A,100,6.0NRT,314.7,945.9,D
-37.396,149.533,459.5,1,1,2020-01-04,04:00,A,100,6.0NRT,309.4,831.5,D
-37.397,149.522,425.8,1,1,2020-01-04,04:00,A,100,6.0NRT,298.1,434,D
-37.399,149.51,395.1,1,1,2020-01-04,04:00,A,100,6.0NRT,291.5,212.6,D
-37.401,149.499,426,1,1,2020-01-04,04:00,A,100,6.0NRT,296.5,436.1,D
-37.402,149.488,445.1,1,1,2020-01-04,04:00,A,100,6.0NRT,298.2,637.9,D
-37.404,149.476,471.5,1,1,2020-01-04,04:00,A,100,6.0NRT,305.6,1021.7,D
-37.406,149.465,411.7,1,1,2020-01-04,04:00,A,100,6.0NRT,297.5,317.9,D
-37.407,149.454,354.1,1,1,2020-01-04,04:00,A,97,6.0NRT,293,58.2,D
-37.409,149.442,333.8,1,1,2020-01-04,04:00,A,69,6.0NRT,290.8,18.7,D
-37.411,149.431,329.3,1,1,2020-01-04,04:00,A,51,6.0NRT,289.5,11.9,D
-37.667,147.583,323,1,1,2020-01-04,04:00,A,58,6.0NRT,297.9,12.5,D
-37.669,147.571,351.4,1,1,2020-01-04,04:00,A,95,6.0NRT,301.1,59.6,D
-37.371,149.633,338.3,1,1,2020-01-04,04:00,A,55,6.0NRT,275.6,29,D
-37.373,149.622,387.4,1,1,2020-01-04,04:00,A,100,6.0NRT,283.3,173.9,D
-37.378,149.588,411.3,1,1,2020-01-04,04:00,A,100,6.0NRT,280.8,314.6,D
