latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.544,145.856,318.9,2.1,1.4,2019-11-29,00:05,T,49,6.0NRT,297.8,30.4,D
-16.432,141.674,331.6,4.8,2,2019-11-29,00:05,T,80,6.0NRT,297.5,174.4,D
-16.434,141.679,332.7,4.8,2,2019-11-29,00:05,T,81,6.0NRT,297.4,180.9,D
-16.417,141.683,334.2,4.8,2,2019-11-29,00:05,T,80,6.0NRT,298.4,198.8,D
-16.399,141.687,342,4.8,2,2019-11-29,00:05,T,89,6.0NRT,298.5,302.1,D
-16.381,141.691,330.2,4.8,2,2019-11-29,00:05,T,45,6.0NRT,297.9,128.4,D
-16.42,141.69,331.5,4.8,2,2019-11-29,00:05,T,72,6.0NRT,298.3,153.7,D
-16.411,141.646,326.6,4.8,2,2019-11-29,00:05,T,35,6.0NRT,296.2,89.3,D
-16.384,141.698,328.6,4.8,2,2019-11-29,00:05,T,58,6.0NRT,298.3,118.1,D
-15.408,144.104,317.1,3.3,1.7,2019-11-29,00:05,T,39,6.0NRT,293.6,38.6,D
-15.393,144.107,318.1,3.3,1.7,2019-11-29,00:05,T,46,6.0NRT,296.7,47.1,D
-33.297,150.511,329.3,1.1,1,2019-11-29,00:10,T,79,6.0NRT,298.7,24.8,D
-34.035,150.767,324.2,1.1,1,2019-11-29,00:10,T,63,6.0NRT,305.2,8.4,D
-33.991,150.005,319.7,1,1,2019-11-29,00:10,T,31,6.0NRT,300.7,10.3,D
-33.992,150.016,339.3,1,1,2019-11-29,00:10,T,86,6.0NRT,300.9,37,D
-33.999,149.993,338.1,1,1,2019-11-29,00:10,T,85,6.0NRT,303.6,33.9,D
-34,150.004,341.5,1,1,2019-11-29,00:10,T,88,6.0NRT,302.5,41,D
-34.002,150.015,324.9,1,1,2019-11-29,00:10,T,68,6.0NRT,300.6,16.9,D
-34.07,150.264,324.9,1.1,1,2019-11-29,00:10,T,44,6.0NRT,299,17,D
-33.997,149.587,347.6,1,1,2019-11-29,00:10,T,92,6.0NRT,311.7,43,D
-33.999,149.598,333,1,1,2019-11-29,00:10,T,31,6.0NRT,312.1,16.7,D
-34.006,149.586,331.5,1,1,2019-11-29,00:10,T,29,6.0NRT,312.6,14,D
-35.435,150.188,320.1,1.1,1,2019-11-29,00:10,T,54,6.0NRT,299.1,13.6,D
-35.436,150.2,337,1.1,1,2019-11-29,00:10,T,86,6.0NRT,300.3,37.1,D
-35.438,150.212,319.1,1.1,1,2019-11-29,00:10,T,43,6.0NRT,299.2,12.2,D
-35.447,150.21,318.7,1.1,1,2019-11-29,00:10,T,36,6.0NRT,298.8,11.6,D
-35.367,149.533,343.7,1,1,2019-11-29,00:10,T,90,6.0NRT,304.3,38.9,D
-35.368,149.545,384.3,1,1,2019-11-29,00:10,T,100,6.0NRT,309.7,168.8,D
-35.37,149.556,375.5,1,1,2019-11-29,00:10,T,100,6.0NRT,307.7,131,D
-35.371,149.568,345.1,1,1,2019-11-29,00:10,T,91,6.0NRT,305.3,44.4,D
-35.373,149.579,324.9,1,1,2019-11-29,00:10,T,61,6.0NRT,303.9,13.6,D
-35.374,149.52,354.5,1,1,2019-11-29,00:10,T,97,6.0NRT,305,60.7,D
-35.376,149.531,328.8,1,1,2019-11-29,00:10,T,47,6.0NRT,303.1,15.4,D
-35.381,149.566,322.9,1,1,2019-11-29,00:10,T,17,6.0NRT,302.4,10.9,D
-35.382,149.577,347.6,1,1,2019-11-29,00:10,T,93,6.0NRT,304.9,49.9,D
-35.45,150.088,319.8,1.1,1,2019-11-29,00:10,T,61,6.0NRT,297.2,14.8,D
-35.382,149.507,340.4,1,1,2019-11-29,00:10,T,88,6.0NRT,306.1,30.8,D
-35.383,149.518,372.7,1,1,2019-11-29,00:10,T,100,6.0NRT,307.8,115.9,D
-35.385,149.53,345.5,1,1,2019-11-29,00:10,T,91,6.0NRT,303.7,42.8,D
-35.387,149.541,326.8,1,1,2019-11-29,00:10,T,48,6.0NRT,300.9,14.5,D
-35.391,149.575,327.3,1,1,2019-11-29,00:10,T,29,6.0NRT,302.7,15.6,D
-30.372,150.866,336.8,1,1,2019-11-29,00:10,T,85,6.0NRT,307,26.7,D
-30.381,150.865,359.5,1,1,2019-11-29,00:10,T,99,6.0NRT,305.4,75.4,D
-30.383,150.875,361.7,1,1,2019-11-29,00:10,T,100,6.0NRT,305.8,80.9,D
-30.403,151.027,333.1,1,1,2019-11-29,00:10,T,81,6.0NRT,306.2,18.6,D
-30.405,151.038,337.5,1,1,2019-11-29,00:10,T,86,6.0NRT,307.5,25.2,D
-30.812,151.053,323.8,1.1,1,2019-11-29,00:10,T,66,6.0NRT,301.8,11.6,D
-33.198,150.86,319.1,1.1,1,2019-11-29,00:10,T,64,6.0NRT,298.2,11.1,D
-33.226,150.885,316,1.1,1,2019-11-29,00:10,T,41,6.0NRT,297.4,8.7,D
-33.285,150.49,328.5,1.1,1,2019-11-29,00:10,T,79,6.0NRT,300.7,22.2,D
-33.286,150.501,334.8,1.1,1,2019-11-29,00:10,T,85,6.0NRT,301.7,31.6,D
-33.295,150.5,332.2,1.1,1,2019-11-29,00:10,T,82,6.0NRT,297.8,29,D
-35.393,149.587,341.9,1,1,2019-11-29,00:10,T,89,6.0NRT,303.2,39.8,D
-35.391,149.505,373,1,1,2019-11-29,00:10,T,100,6.0NRT,311.4,118.2,D
-35.393,149.517,438.4,1,1,2019-11-29,00:10,T,100,6.0NRT,326.1,585,D
-35.394,149.528,373.7,1,1,2019-11-29,00:10,T,100,6.0NRT,307,123.1,D
-35.396,149.539,325.1,1,1,2019-11-29,00:10,T,44,6.0NRT,300,13.1,D
-35.402,149.585,328.3,1,1,2019-11-29,00:10,T,64,6.0NRT,301.6,19.6,D
-35.483,150.191,329.7,1.1,1,2019-11-29,00:10,T,67,6.0NRT,301.1,23.3,D
-35.4,149.503,338.3,1,1,2019-11-29,00:10,T,86,6.0NRT,306.8,28.5,D
-35.402,149.515,357.7,1,1,2019-11-29,00:10,T,98,6.0NRT,306.6,71.3,D
-35.41,149.572,346.1,1,1,2019-11-29,00:10,T,92,6.0NRT,303,47.3,D
