latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-10.015,148.01,328.7,1.3,1.1,2019-12-29,00:15,T,79,6.0NRT,300.1,23.5,D
-18.429,144.037,330.6,1.7,1.3,2019-12-29,00:20,T,70,6.0NRT,304.2,29.3,D
-18.44,144.035,325.2,1.7,1.3,2019-12-29,00:20,T,39,6.0NRT,303,16.9,D
-19.216,146.102,323.6,1.2,1.1,2019-12-29,00:20,T,55,6.0NRT,297.9,11.1,D
-19.574,144.51,324.8,1.5,1.2,2019-12-29,00:20,T,45,6.0NRT,301.1,15.8,D
-19.577,144.524,336.8,1.5,1.2,2019-12-29,00:20,T,82,6.0NRT,305.9,44.4,D
-19.579,144.539,328.7,1.5,1.2,2019-12-29,00:20,T,45,6.0NRT,304.2,22.8,D
-19.391,143.324,326.1,1.9,1.3,2019-12-29,00:20,T,63,6.0NRT,304.2,27.7,D
-19.613,144.526,325.5,1.5,1.2,2019-12-29,00:20,T,54,6.0NRT,300.6,19.7,D
-19.88,144.531,327.7,1.5,1.2,2019-12-29,00:20,T,64,6.0NRT,304.5,21.3,D
-21.331,140.824,331.8,2.6,1.5,2019-12-29,00:20,T,58,6.0NRT,307.8,45.9,D
-21.488,140.752,329,2.6,1.6,2019-12-29,00:20,T,39,6.0NRT,307.3,46.2,D
-25.966,150.482,352,1.2,1.1,2019-12-29,00:20,T,95,6.0NRT,309.7,62.9,D
-25.967,150.494,358.4,1.2,1.1,2019-12-29,00:20,T,99,6.0NRT,312.3,81.7,D
-25.969,150.506,337.5,1.2,1.1,2019-12-29,00:20,T,77,6.0NRT,310.4,26.7,D
-25.992,150.527,337.8,1.2,1.1,2019-12-29,00:20,T,86,6.0NRT,312.2,25.3,D
-26.285,150.439,332.4,1.2,1.1,2019-12-29,00:20,T,79,6.0NRT,311.9,25.6,D
-26.293,150.426,335.1,1.2,1.1,2019-12-29,00:20,T,76,6.0NRT,307.8,29.7,D
-26.295,150.438,380.1,1.2,1.1,2019-12-29,00:20,T,100,6.0NRT,313.5,181.6,D
-26.296,150.45,395.4,1.2,1.1,2019-12-29,00:20,T,100,6.0NRT,317,273.6,D
-26.298,150.461,352.1,1.2,1.1,2019-12-29,00:20,T,95,6.0NRT,311.9,66.9,D
-26.305,150.436,336.1,1.2,1.1,2019-12-29,00:20,T,75,6.0NRT,302.9,32.6,D
-26.306,150.448,363.9,1.2,1.1,2019-12-29,00:20,T,100,6.0NRT,306.1,107.2,D
-26.308,150.46,395.3,1.2,1.1,2019-12-29,00:20,T,100,6.0NRT,314.3,275.4,D
-26.309,150.472,327.5,1.2,1.1,2019-12-29,00:20,T,72,6.0NRT,308.4,15.6,D
-26.308,150.454,381.1,1.2,1.1,2019-12-29,00:20,T,100,6.0NRT,310.9,189.2,D
-26.31,150.466,351.5,1.2,1.1,2019-12-29,00:20,T,95,6.0NRT,310.1,69.8,D
-26.5,150.691,325.4,1.2,1.1,2019-12-29,00:20,T,71,6.0NRT,307,15.4,D
-26.51,150.689,328.5,1.2,1.1,2019-12-29,00:20,T,75,6.0NRT,306.9,19.5,D
-30.255,150.268,330.3,1.3,1.1,2019-12-29,00:20,T,34,6.0NRT,313.2,16,D
-30.265,150.266,332.7,1.3,1.1,2019-12-29,00:20,T,34,6.0NRT,315.9,19.5,D
-30.519,150.89,327.7,1.4,1.2,2019-12-29,00:20,T,20,6.0NRT,311.4,14.8,D
-30.521,150.906,327.1,1.4,1.2,2019-12-29,00:20,T,37,6.0NRT,312.8,15.7,D
-30.737,152.061,328,1.7,1.3,2019-12-29,00:20,T,62,6.0NRT,306.7,35.5,D
-30.749,152.059,325.9,1.7,1.3,2019-12-29,00:20,T,51,6.0NRT,307.1,31.5,D
-31.349,151.722,334.2,1.6,1.3,2019-12-29,00:20,T,75,6.0NRT,304.6,50.1,D
-31.374,151.737,346,1.6,1.3,2019-12-29,00:20,T,90,6.0NRT,304.3,91,D
-31.387,151.752,334.7,1.6,1.3,2019-12-29,00:20,T,76,6.0NRT,300.6,53.3,D
-31.373,151.748,339.5,1.6,1.3,2019-12-29,00:20,T,83,6.0NRT,304.4,68.1,D
-31.385,151.747,333.2,1.6,1.3,2019-12-29,00:20,T,47,6.0NRT,301.7,45.9,D
-31.386,151.763,332.7,1.6,1.3,2019-12-29,00:20,T,47,6.0NRT,299.9,43.6,D
-31.4,151.779,459.5,1.6,1.3,2019-12-29,00:20,T,100,6.0NRT,314.9,1722.7,D
-31.401,151.797,434.5,1.6,1.3,2019-12-29,00:20,T,100,6.0NRT,295.5,1080.1,D
-31.411,151.778,373.9,1.6,1.3,2019-12-29,00:20,T,100,6.0NRT,299.5,247.1,D
-31.413,151.796,393.6,1.6,1.3,2019-12-29,00:20,T,100,6.0NRT,297.2,428.4,D
-31.415,151.814,331.6,1.7,1.3,2019-12-29,00:20,T,29,6.0NRT,297.2,39.2,D
-31.442,152.084,333.6,1.7,1.3,2019-12-29,00:20,T,76,6.0NRT,305,54.2,D
-31.49,151.333,346.3,1.5,1.2,2019-12-29,00:20,T,90,6.0NRT,307.9,83.4,D
-31.597,152.132,333.3,1.7,1.3,2019-12-29,00:20,T,69,6.0NRT,304.7,53.4,D
-31.617,152.142,328.4,1.7,1.3,2019-12-29,00:20,T,43,6.0NRT,303.8,40.7,D
-31.624,152.087,330.4,1.7,1.3,2019-12-29,00:20,T,39,6.0NRT,306.2,39.9,D
-31.59,151.215,343.7,1.5,1.2,2019-12-29,00:20,T,88,6.0NRT,305.7,72.3,D
-31.594,151.248,331.9,1.5,1.2,2019-12-29,00:20,T,66,6.0NRT,310.4,29.9,D
-31.605,151.247,338.6,1.5,1.2,2019-12-29,00:20,T,79,6.0NRT,312,48.7,D
-31.591,151.209,337.3,1.5,1.2,2019-12-29,00:20,T,79,6.0NRT,305.2,55.1,D
-31.592,151.224,341.6,1.5,1.2,2019-12-29,00:20,T,80,6.0NRT,305.7,62.7,D
-31.628,151.136,329.3,1.5,1.2,2019-12-29,00:20,T,52,6.0NRT,308.1,28.3,D
-31.605,151.239,336.2,1.5,1.2,2019-12-29,00:20,T,70,6.0NRT,310.3,41.9,D
-32.7,150.216,376.2,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,310.3,198.4,D
-32.699,150.114,325,1.4,1.2,2019-12-29,00:25,T,39,6.0NRT,298.6,17.1,D
-32.7,150.129,327.7,1.4,1.2,2019-12-29,00:25,T,55,6.0NRT,300,21.4,D
-32.705,150.172,353.9,1.4,1.2,2019-12-29,00:25,T,96,6.0NRT,309.9,91.7,D
-32.707,150.186,353.6,1.4,1.2,2019-12-29,00:25,T,96,6.0NRT,307.5,90.7,D
-32.709,150.112,375.8,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,305,194.1,D
-32.711,150.127,375.8,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,310,193,D
-32.72,150.11,347.7,1.4,1.2,2019-12-29,00:25,T,92,6.0NRT,304.7,69,D
-32.721,150.125,350.4,1.4,1.2,2019-12-29,00:25,T,94,6.0NRT,309.7,76.5,D
-32.765,150.083,331.9,1.4,1.2,2019-12-29,00:25,T,53,6.0NRT,312.9,22.4,D
-32.877,150.603,327.1,1.5,1.2,2019-12-29,00:25,T,66,6.0NRT,306.7,24.9,D
-32.991,150.186,343.3,1.4,1.2,2019-12-29,00:25,T,89,6.0NRT,311,52.6,D
-32.982,149.918,353.4,1.3,1.1,2019-12-29,00:25,T,96,6.0NRT,311.8,81.7,D
-32.988,149.978,339.7,1.3,1.1,2019-12-29,00:25,T,86,6.0NRT,311.1,40,D
-33.002,150.006,344.7,1.4,1.2,2019-12-29,00:25,T,90,6.0NRT,311.4,55.8,D
-33.004,150.021,339.8,1.4,1.2,2019-12-29,00:25,T,85,6.0NRT,308.6,44.2,D
-33.009,150.014,342.6,1.4,1.2,2019-12-29,00:25,T,88,6.0NRT,309.8,50.4,D
-33.017,149.983,335.9,1.3,1.2,2019-12-29,00:25,T,82,6.0NRT,310.3,30.1,D
-33.027,149.98,332.4,1.3,1.2,2019-12-29,00:25,T,72,6.0NRT,309.4,22.5,D
-33.029,149.995,328,1.4,1.2,2019-12-29,00:25,T,45,6.0NRT,308.6,14.2,D
-33.039,149.993,344.1,1.4,1.2,2019-12-29,00:25,T,90,6.0NRT,310.9,54,D
-33.051,150.006,337.5,1.4,1.2,2019-12-29,00:25,T,81,6.0NRT,310.7,39,D
-33.131,150.236,339.3,1.4,1.2,2019-12-29,00:25,T,83,6.0NRT,309.7,40.9,D
-33.222,150.957,322.3,1.5,1.2,2019-12-29,00:25,T,50,6.0NRT,305.2,20.9,D
-33.192,150.068,337.8,1.4,1.2,2019-12-29,00:25,T,73,6.0NRT,310.5,37.7,D
-33.2,150.051,339,1.4,1.2,2019-12-29,00:25,T,71,6.0NRT,312.6,38,D
-33.197,150.061,339.8,1.4,1.2,2019-12-29,00:25,T,87,6.0NRT,311.5,39.8,D
-33.228,150.055,336.3,1.4,1.2,2019-12-29,00:25,T,83,6.0NRT,314.2,31.4,D
-33.23,150.069,340.8,1.4,1.2,2019-12-29,00:25,T,87,6.0NRT,311.7,43.5,D
-33.417,150.415,321.9,1.4,1.2,2019-12-29,00:25,T,46,6.0NRT,304,14.3,D
-33.453,150.346,356.9,1.4,1.2,2019-12-29,00:25,T,98,6.0NRT,302.3,114,D
-33.454,150.361,348.2,1.4,1.2,2019-12-29,00:25,T,93,6.0NRT,305.4,80.2,D
-33.747,150.143,341.1,1.4,1.2,2019-12-29,00:25,T,87,6.0NRT,294.6,66.2,D
-33.749,150.159,359.1,1.4,1.2,2019-12-29,00:25,T,99,6.0NRT,299.5,129.9,D
-33.758,150.142,369.4,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,298,178.8,D
-33.759,150.157,394,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,300.4,352.8,D
-33.752,150.152,394.5,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,307.7,356.9,D
-33.754,150.168,338.1,1.4,1.2,2019-12-29,00:25,T,77,6.0NRT,296.9,55.4,D
-33.745,149.981,331.2,1.4,1.2,2019-12-29,00:25,T,64,6.0NRT,311.3,30.2,D
-33.746,149.996,326.1,1.4,1.2,2019-12-29,00:25,T,48,6.0NRT,307,22.9,D
-33.763,150.151,352.6,1.4,1.2,2019-12-29,00:25,T,90,6.0NRT,292.6,101.3,D
-33.778,149.992,336.9,1.4,1.2,2019-12-29,00:25,T,84,6.0NRT,305.7,42.9,D
-33.78,150.007,394,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,312.8,334.2,D
-33.781,150.022,340.5,1.4,1.2,2019-12-29,00:25,T,71,6.0NRT,301,52.7,D
-33.788,150.083,342.5,1.4,1.2,2019-12-29,00:25,T,78,6.0NRT,301.2,64,D
-33.79,150.1,333.3,1.4,1.2,2019-12-29,00:25,T,55,6.0NRT,296.7,41.3,D
-33.79,150.006,369.9,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,306.2,167.7,D
-33.832,149.998,339.1,1.4,1.2,2019-12-29,00:25,T,86,6.0NRT,303.3,52.1,D
-33.834,150.014,333,1.4,1.2,2019-12-29,00:25,T,77,6.0NRT,301.1,36.8,D
-33.836,150.029,337,1.4,1.2,2019-12-29,00:25,T,84,6.0NRT,299.3,45.6,D
-33.838,150.045,336.6,1.4,1.2,2019-12-29,00:25,T,79,6.0NRT,299,43.6,D
-33.839,150.06,337.2,1.4,1.2,2019-12-29,00:25,T,81,6.0NRT,301.4,45.9,D
-33.835,150.069,328.8,1.4,1.2,2019-12-29,00:25,T,15,6.0NRT,300.5,26.6,D
-33.84,150.021,343.7,1.4,1.2,2019-12-29,00:25,T,90,6.0NRT,303.3,62.6,D
-33.842,150.037,341.5,1.4,1.2,2019-12-29,00:25,T,77,6.0NRT,302.3,56,D
-33.843,150.052,348.6,1.4,1.2,2019-12-29,00:25,T,91,6.0NRT,303.2,77.9,D
-33.856,150.065,339.1,1.4,1.2,2019-12-29,00:25,T,87,6.0NRT,301.5,53.4,D
-33.857,150.081,342.1,1.4,1.2,2019-12-29,00:25,T,89,6.0NRT,301.7,62.7,D
-33.9,150.073,344.8,1.4,1.2,2019-12-29,00:25,T,91,6.0NRT,305.4,73.2,D
-33.901,150.089,335.3,1.4,1.2,2019-12-29,00:25,T,83,6.0NRT,301.9,47.2,D
-33.91,150.072,328.8,1.4,1.2,2019-12-29,00:25,T,76,6.0NRT,299.8,32.5,D
-34.2,150.029,325.7,1.4,1.2,2019-12-29,00:25,T,63,6.0NRT,294.9,21.8,D
-34.204,150.02,331.1,1.4,1.2,2019-12-29,00:25,T,80,6.0NRT,297.5,33,D
-34.206,150.037,321.3,1.4,1.2,2019-12-29,00:25,T,23,6.0NRT,297.9,16.1,D
-34.211,149.987,350.3,1.4,1.2,2019-12-29,00:25,T,93,6.0NRT,305.4,84.4,D
-34.213,150.003,368.3,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,304.4,162.4,D
-32.685,150.821,332.9,1.5,1.2,2019-12-29,00:25,T,63,6.0NRT,307.4,35.3,D
-34.214,150.019,365.4,1.4,1.2,2019-12-29,00:25,T,100,6.0NRT,299.9,149.6,D
-34.216,150.035,327.6,1.4,1.2,2019-12-29,00:25,T,66,6.0NRT,295.3,26.6,D
-34.22,149.971,350.9,1.4,1.2,2019-12-29,00:25,T,84,6.0NRT,302.2,85,D
-34.222,149.986,347.9,1.4,1.2,2019-12-29,00:25,T,85,6.0NRT,301.4,75.5,D
