latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.223,142.079,339.1,1.3,1.1,2019-12-02,00:35,T,75,6.0NRT,311.3,25.3,D
-16.166,137.043,340.4,2.9,1.6,2019-12-02,00:35,T,86,6.0NRT,303.2,120.8,D
-16.17,137.076,333.9,2.9,1.6,2019-12-02,00:35,T,76,6.0NRT,305.4,72.3,D
-16.165,137.05,343.2,2.9,1.6,2019-12-02,00:35,T,89,6.0NRT,304.5,144.4,D
-16.387,141.585,339.9,1.3,1.1,2019-12-02,00:35,T,68,6.0NRT,311.5,24.6,D
-16.385,141.573,340.5,1.3,1.1,2019-12-02,00:35,T,68,6.0NRT,309.9,29,D
-16.389,141.579,337.2,1.3,1.1,2019-12-02,00:35,T,45,6.0NRT,310.3,19.7,D
-16.379,141.581,344.4,1.3,1.1,2019-12-02,00:35,T,86,6.0NRT,310.5,39.4,D
-16.377,141.568,340.2,1.3,1.1,2019-12-02,00:35,T,80,6.0NRT,309.8,31.7,D
-16.368,141.582,335.5,1.3,1.1,2019-12-02,00:35,T,26,6.0NRT,310.4,15.4,D
-16.366,141.57,356.8,1.3,1.1,2019-12-02,00:35,T,97,6.0NRT,310.5,84.7,D
-16.341,141.419,332.8,1.4,1.2,2019-12-02,00:35,T,37,6.0NRT,310.4,20.9,D
-16.358,141.584,337.2,1.3,1.1,2019-12-02,00:35,T,60,6.0NRT,311.6,17.9,D
-16.356,141.572,340,1.3,1.1,2019-12-02,00:35,T,75,6.0NRT,310.4,30.4,D
-16.354,141.559,331.4,1.3,1.1,2019-12-02,00:35,T,54,6.0NRT,308.4,14.4,D
-16.331,141.42,344.6,1.4,1.2,2019-12-02,00:35,T,86,6.0NRT,310.3,48.9,D
-16.329,141.408,334.4,1.4,1.2,2019-12-02,00:35,T,68,6.0NRT,308.7,22.3,D
-16.35,141.599,336,1.3,1.1,2019-12-02,00:35,T,72,6.0NRT,309.9,13.5,D
-16.348,141.586,350.7,1.3,1.1,2019-12-02,00:35,T,92,6.0NRT,310.5,58.6,D
-16.346,141.574,345.2,1.3,1.1,2019-12-02,00:35,T,86,6.0NRT,310,45.7,D
-16.344,141.561,342.1,1.3,1.1,2019-12-02,00:35,T,83,6.0NRT,309.8,40.8,D
-16.321,141.422,330.8,1.4,1.2,2019-12-02,00:35,T,48,6.0NRT,308.6,12.5,D
-16.319,141.409,334.1,1.4,1.2,2019-12-02,00:35,T,67,6.0NRT,308.2,20.4,D
-16.341,141.613,334.9,1.3,1.1,2019-12-02,00:35,T,47,6.0NRT,311.1,11.3,D
-16.335,141.575,366.5,1.3,1.1,2019-12-02,00:35,T,100,6.0NRT,309.2,128.3,D
-16.333,141.563,350,1.3,1.1,2019-12-02,00:35,T,92,6.0NRT,309.2,66.7,D
-16.329,141.602,340.7,1.3,1.1,2019-12-02,00:35,T,81,6.0NRT,310.9,25.9,D
-16.325,141.577,352,1.3,1.1,2019-12-02,00:35,T,94,6.0NRT,310,71.4,D
-16.323,141.565,332.6,1.3,1.1,2019-12-02,00:35,T,59,6.0NRT,305.1,22.3,D
-16.319,141.604,347.3,1.3,1.1,2019-12-02,00:35,T,89,6.0NRT,310.4,48.3,D
-16.317,141.591,355.1,1.3,1.1,2019-12-02,00:35,T,96,6.0NRT,311.4,78.4,D
-16.315,141.579,345.7,1.3,1.1,2019-12-02,00:35,T,87,6.0NRT,311.4,54.9,D
-16.307,141.593,367.1,1.3,1.1,2019-12-02,00:35,T,100,6.0NRT,310.1,129.7,D
-16.304,141.581,341.7,1.3,1.1,2019-12-02,00:35,T,82,6.0NRT,308.2,42.4,D
-16.292,141.615,337.1,1.3,1.1,2019-12-02,00:35,T,74,6.0NRT,310.1,23,D
-16.281,141.616,357,1.3,1.1,2019-12-02,00:35,T,97,6.0NRT,310.9,84.2,D
-16.279,141.604,353.8,1.3,1.1,2019-12-02,00:35,T,95,6.0NRT,309.8,76.1,D
-16.271,141.618,342.6,1.3,1.1,2019-12-02,00:35,T,82,6.0NRT,309.3,38.2,D
-16.269,141.606,342.8,1.3,1.1,2019-12-02,00:35,T,84,6.0NRT,309.5,43.4,D
-16.263,141.632,336.6,1.3,1.1,2019-12-02,00:35,T,73,6.0NRT,309.4,21,D
-16.259,141.608,348.2,1.3,1.1,2019-12-02,00:35,T,90,6.0NRT,308,62.7,D
-16.253,141.634,336.7,1.3,1.1,2019-12-02,00:35,T,72,6.0NRT,310.9,21.4,D
-16.251,141.622,336.9,1.3,1.1,2019-12-02,00:35,T,66,6.0NRT,308.8,27.1,D
-16.248,141.799,337.9,1.3,1.1,2019-12-02,00:35,T,76,6.0NRT,311,22.4,D
-16.22,141.627,334.1,1.3,1.1,2019-12-02,00:35,T,65,6.0NRT,310.8,19.1,D
-16.218,141.615,340,1.3,1.1,2019-12-02,00:35,T,80,6.0NRT,309.3,36,D
-16.216,141.602,331.6,1.3,1.1,2019-12-02,00:35,T,51,6.0NRT,306.3,18.2,D
-16.207,141.617,333.3,1.3,1.1,2019-12-02,00:35,T,60,6.0NRT,309.1,18.9,D
-16.212,141.622,332.2,1.3,1.1,2019-12-02,00:35,T,52,6.0NRT,309.3,15.4,D
-16.209,141.61,342.2,1.3,1.1,2019-12-02,00:35,T,83,6.0NRT,308.4,41.3,D
-16.199,141.612,348.2,1.3,1.1,2019-12-02,00:35,T,90,6.0NRT,309.2,59,D
-16.197,141.599,340.7,1.3,1.1,2019-12-02,00:35,T,81,6.0NRT,307.9,38.6,D
-16.187,141.601,344.2,1.3,1.1,2019-12-02,00:35,T,86,6.0NRT,307.1,48.9,D
-16.246,142.027,334.9,1.3,1.1,2019-12-02,00:35,T,56,6.0NRT,309.4,12.2,D
-16.187,141.665,337.8,1.3,1.1,2019-12-02,00:35,T,51,6.0NRT,311.7,22.4,D
-16.185,141.653,339.3,1.3,1.1,2019-12-02,00:35,T,77,6.0NRT,310.9,30,D
-16.183,141.64,332.6,1.3,1.1,2019-12-02,00:35,T,54,6.0NRT,308.5,16.8,D
-16.203,141.826,344.8,1.3,1.1,2019-12-02,00:35,T,86,6.0NRT,309.7,39,D
-16.201,141.814,339.3,1.3,1.1,2019-12-02,00:35,T,63,6.0NRT,311.8,25.5,D
-16.172,141.642,350.3,1.3,1.1,2019-12-02,00:35,T,92,6.0NRT,309.5,65.2,D
-16.2,141.876,347.7,1.3,1.1,2019-12-02,00:35,T,89,6.0NRT,312.5,47.7,D
-16.198,141.864,341.8,1.3,1.1,2019-12-02,00:35,T,81,6.0NRT,310.4,32.9,D
-16.196,141.852,334.9,1.3,1.1,2019-12-02,00:35,T,54,6.0NRT,310.9,19,D
-16.19,141.816,352,1.3,1.1,2019-12-02,00:35,T,93,6.0NRT,311.3,65.8,D
-16.188,141.803,334.2,1.3,1.1,2019-12-02,00:35,T,25,6.0NRT,309.7,19.6,D
-16.2,141.937,340,1.3,1.1,2019-12-02,00:35,T,56,6.0NRT,311.9,23.3,D
-16.178,141.805,331.2,1.3,1.1,2019-12-02,00:35,T,52,6.0NRT,306.6,17.8,D
-16.215,142.092,330.8,1.3,1.1,2019-12-02,00:35,T,36,6.0NRT,307.6,11.6,D
-16.213,142.081,334.8,1.3,1.1,2019-12-02,00:35,T,48,6.0NRT,310.6,16.4,D
-16.211,142.069,340.4,1.3,1.1,2019-12-02,00:35,T,81,6.0NRT,311.2,25.6,D
-16.19,141.939,333.1,1.3,1.1,2019-12-02,00:35,T,35,6.0NRT,311.1,13,D
-16.188,141.927,359.9,1.3,1.1,2019-12-02,00:35,T,99,6.0NRT,312.9,90.9,D
-16.178,141.929,331.2,1.3,1.1,2019-12-02,00:35,T,53,6.0NRT,309.5,11.7,D
-16.176,141.917,334.8,1.3,1.1,2019-12-02,00:35,T,69,6.0NRT,308.6,19.1,D
-15.808,143.802,336.6,1.1,1,2019-12-02,00:35,T,61,6.0NRT,310.3,25.5,D
-15.565,142.57,335.5,1.2,1.1,2019-12-02,00:35,T,22,6.0NRT,310.1,17.1,D
-15.558,142.525,334.6,1.2,1.1,2019-12-02,00:35,T,64,6.0NRT,310.2,16.9,D
-15.556,142.514,336.9,1.2,1.1,2019-12-02,00:35,T,80,6.0NRT,309.5,22.2,D
-15.559,142.594,334,1.2,1.1,2019-12-02,00:35,T,67,6.0NRT,310.7,14.1,D
