latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.883,139.535,337.7,1.1,1,2019-12-16,00:50,T,34,6.0NRT,315.6,10.8,D
-19.215,139.421,333.8,1.1,1,2019-12-16,00:50,T,53,6.0NRT,314.6,13.2,D
-19.206,139.184,336.7,1.1,1.1,2019-12-16,00:50,T,73,6.0NRT,317.5,17.4,D
-19.246,139.437,344.5,1.1,1,2019-12-16,00:50,T,86,6.0NRT,315.2,33.7,D
-19.214,139.172,347.3,1.1,1.1,2019-12-16,00:50,T,89,6.0NRT,316.1,39.4,D
-19.216,139.183,340.8,1.1,1.1,2019-12-16,00:50,T,81,6.0NRT,315.6,24.4,D
-19.254,139.425,343.1,1.1,1,2019-12-16,00:50,T,84,6.0NRT,312.4,32,D
-19.256,139.436,334.1,1.1,1,2019-12-16,00:50,T,40,6.0NRT,311.4,15.1,D
-19.853,143.42,337.9,1.1,1,2019-12-16,00:50,T,40,6.0NRT,316.8,18.7,D
-19.865,143.401,333,1.1,1,2019-12-16,00:50,T,29,6.0NRT,315.6,12.5,D
-20.224,144.282,339.7,1.2,1.1,2019-12-16,00:50,T,54,6.0NRT,319.8,20.5,D
-18.025,145.462,335.3,1.4,1.2,2019-12-16,00:50,T,82,6.0NRT,307.4,34.8,D
-18.026,145.474,325.8,1.4,1.2,2019-12-16,00:50,T,66,6.0NRT,306.7,16.1,D
-16.817,136.943,335.4,1.7,1.3,2019-12-16,00:50,T,69,6.0NRT,314.5,24.2,D
-16.962,137.673,356.1,1.5,1.2,2019-12-16,00:50,T,97,6.0NRT,313.7,94.8,D
-16.964,137.687,331.1,1.5,1.2,2019-12-16,00:50,T,41,6.0NRT,311.9,13.6,D
-16.964,137.666,346.8,1.5,1.2,2019-12-16,00:50,T,89,6.0NRT,315.1,60.2,D
-16.967,137.679,350.2,1.5,1.2,2019-12-16,00:50,T,92,6.0NRT,311.7,73.2,D
-18.161,145.568,325.4,1.4,1.2,2019-12-16,00:50,T,61,6.0NRT,305.7,18,D
-18.163,145.581,325.6,1.4,1.2,2019-12-16,00:50,T,53,6.0NRT,306.7,19.3,D
-18.121,144.857,332.2,1.2,1.1,2019-12-16,00:50,T,66,6.0NRT,313.7,20.8,D
-17.83,142.502,337.3,1,1,2019-12-16,00:50,T,61,6.0NRT,318.5,9.6,D
-17.832,142.512,358.8,1,1,2019-12-16,00:50,T,99,6.0NRT,318.9,54,D
-17.86,142.644,361.3,1,1,2019-12-16,00:50,T,100,6.0NRT,316.4,70.9,D
-17.861,142.653,364.7,1,1,2019-12-16,00:50,T,100,6.0NRT,316.8,80.8,D
-17.081,137.61,335.1,1.5,1.2,2019-12-16,00:50,T,68,6.0NRT,314.2,20.6,D
-17.851,142.518,342,1,1,2019-12-16,00:50,T,73,6.0NRT,319.9,17.8,D
-17.869,142.642,343.3,1,1,2019-12-16,00:50,T,86,6.0NRT,311,29.1,D
-17.87,142.652,336.6,1,1,2019-12-16,00:50,T,77,6.0NRT,310.9,17.5,D
-17.86,142.517,364.6,1,1,2019-12-16,00:50,T,100,6.0NRT,320.3,72.9,D
-17.862,142.527,405.6,1,1,2019-12-16,00:50,T,94,6.0NRT,324.7,263.7,D
-17.863,142.536,384.6,1,1,2019-12-16,00:50,T,75,6.0NRT,321.2,145.9,D
-17.871,142.525,384.4,1,1,2019-12-16,00:50,T,100,6.0NRT,319.1,147.8,D
-17.872,142.535,396.1,1,1,2019-12-16,00:50,T,94,6.0NRT,320.2,206.9,D
-17.88,142.524,340.8,1,1,2019-12-16,00:50,T,75,6.0NRT,316.4,19.4,D
-17.881,142.533,347.9,1,1,2019-12-16,00:50,T,90,6.0NRT,317,32.2,D
-18.094,143.732,345,1.1,1,2019-12-16,00:50,T,88,6.0NRT,310.9,37.3,D
-18.104,143.731,366.6,1.1,1,2019-12-16,00:50,T,100,6.0NRT,316.4,97.4,D
-18.113,143.729,331.7,1.1,1,2019-12-16,00:50,T,67,6.0NRT,314.6,12.5,D
-18.133,143.737,368.7,1.1,1,2019-12-16,00:50,T,100,6.0NRT,316.8,103.3,D
-18.135,143.747,370.1,1.1,1,2019-12-16,00:50,T,100,6.0NRT,313.6,108,D
-17.288,137.935,340.2,1.4,1.2,2019-12-16,00:50,T,67,6.0NRT,317.3,26.6,D
-17.298,137.933,337.6,1.4,1.2,2019-12-16,00:50,T,61,6.0NRT,315.2,20.3,D
-18.391,142.757,334.2,1,1,2019-12-16,00:50,T,66,6.0NRT,315.3,13.3,D
-18.846,144.642,333.3,1.2,1.1,2019-12-16,00:50,T,61,6.0NRT,312,15.4,D
-18.871,144.674,341.8,1.2,1.1,2019-12-16,00:50,T,87,6.0NRT,311.5,33.7,D
-18.872,144.686,345.2,1.2,1.1,2019-12-16,00:50,T,90,6.0NRT,312.7,43,D
-19.212,146.028,327.8,1.5,1.2,2019-12-16,00:50,T,55,6.0NRT,311.6,18.6,D
-19.223,146.027,327.6,1.5,1.2,2019-12-16,00:50,T,63,6.0NRT,310.2,17.1,D
-18.916,143.493,335.5,1.1,1,2019-12-16,00:50,T,24,6.0NRT,311.8,16.8,D
-18.921,143.46,336.7,1.1,1,2019-12-16,00:50,T,57,6.0NRT,312.7,19.3,D
-18.926,143.491,340.3,1.1,1,2019-12-16,00:50,T,64,6.0NRT,312.2,27,D
-18.991,143.759,341.9,1.1,1.1,2019-12-16,00:50,T,74,6.0NRT,313.6,28.7,D
