latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.929,144.087,328.7,1.2,1.1,2019-11-25,00:30,T,68,6.0NRT,302.5,13.3,D
-15.581,144.283,347.1,1.2,1.1,2019-11-25,00:30,T,91,6.0NRT,304.2,52.3,D
-15.606,144.295,337.3,1.2,1.1,2019-11-25,00:30,T,83,6.0NRT,300.3,31,D
-15.434,142.734,334.4,1.5,1.2,2019-11-25,00:30,T,68,6.0NRT,307.8,26.1,D
-15.437,142.747,334.4,1.5,1.2,2019-11-25,00:30,T,62,6.0NRT,307.4,23.3,D
-15.443,142.718,346.3,1.5,1.2,2019-11-25,00:30,T,90,6.0NRT,305,63.3,D
-15.445,142.732,356.4,1.5,1.2,2019-11-25,00:30,T,97,6.0NRT,307.2,100.4,D
-15.819,145.085,330.3,1.1,1,2019-11-25,00:30,T,59,6.0NRT,302.5,17.3,D
-15.437,142.727,335.1,1.5,1.2,2019-11-25,00:30,T,71,6.0NRT,308,27.7,D
-15.439,142.74,337.2,1.5,1.2,2019-11-25,00:30,T,80,6.0NRT,307.6,31.2,D
-15.824,145.077,328.7,1.1,1,2019-11-25,00:30,T,47,6.0NRT,305.2,13.7,D
-15.825,145.087,334.6,1.1,1,2019-11-25,00:30,T,78,6.0NRT,307.2,23.9,D
-15.448,142.725,366.3,1.5,1.2,2019-11-25,00:30,T,100,6.0NRT,306.2,148.6,D
-15.726,144.03,326.9,1.2,1.1,2019-11-25,00:30,T,54,6.0NRT,302.4,10.6,D
-15.728,144.041,328,1.2,1.1,2019-11-25,00:30,T,55,6.0NRT,303.2,12,D
-11.136,142.243,319.8,1.9,1.3,2019-11-25,00:30,T,63,6.0NRT,297.3,19.7,D
-11.543,142.543,320.6,1.8,1.3,2019-11-25,00:30,T,44,6.0NRT,297.3,19.2,D
-11.658,142.533,326.8,1.8,1.3,2019-11-25,00:30,T,80,6.0NRT,300.2,34.3,D
-12.868,143.453,327.7,1.4,1.2,2019-11-25,00:30,T,57,6.0NRT,299.6,23.3,D
-13.231,141.71,325,1.9,1.3,2019-11-25,00:30,T,25,6.0NRT,300.2,20.3,D
-14.229,144.277,310.7,1.2,1.1,2019-11-25,00:30,T,37,6.0NRT,299.7,8.1,D
-14.342,143.449,326.7,1.4,1.2,2019-11-25,00:30,T,64,6.0NRT,304.6,14.5,D
-14.346,143.475,327.3,1.4,1.2,2019-11-25,00:30,T,58,6.0NRT,302.7,15.4,D
-15.3,143.869,327.3,1.3,1.1,2019-11-25,00:30,T,47,6.0NRT,301.8,17.5,D
-15.312,143.879,335.9,1.3,1.1,2019-11-25,00:30,T,79,6.0NRT,301.7,31.8,D
-15.58,144.272,346.6,1.2,1.1,2019-11-25,00:30,T,91,6.0NRT,303.7,51.8,D
-15.769,144.04,328.2,1.2,1.1,2019-11-25,00:30,T,63,6.0NRT,301.9,11,D
-15.779,144.038,336.5,1.2,1.1,2019-11-25,00:30,T,81,6.0NRT,305,27.9,D
-15.816,144.021,330.3,1.2,1.1,2019-11-25,00:30,T,69,6.0NRT,302.4,17.3,D
-15.867,144.075,340.2,1.2,1.1,2019-11-25,00:30,T,85,6.0NRT,305.1,34.1,D
-15.869,144.086,332,1.2,1.1,2019-11-25,00:30,T,56,6.0NRT,305.6,19.3,D
-15.908,144.079,345.5,1.2,1.1,2019-11-25,00:30,T,90,6.0NRT,303.6,48.1,D
-15.918,144.077,339.9,1.2,1.1,2019-11-25,00:30,T,85,6.0NRT,304.7,34.6,D
-15.927,144.076,328.4,1.2,1.1,2019-11-25,00:30,T,55,6.0NRT,304.9,12.6,D
-15.935,144.063,336.1,1.2,1.1,2019-11-25,00:30,T,81,6.0NRT,301.3,25.6,D
-15.936,144.056,328.8,1.2,1.1,2019-11-25,00:30,T,62,6.0NRT,300.8,13,D
-18.242,145.214,336.1,1,1,2019-11-25,00:30,T,81,6.0NRT,309.9,25.6,D
-20.167,139.676,340.8,2,1.4,2019-11-25,00:30,T,77,6.0NRT,316.3,67.5,D
-20.179,139.674,345.6,2,1.4,2019-11-25,00:30,T,83,6.0NRT,315,91,D
-20.169,139.67,349.1,2,1.4,2019-11-25,00:30,T,91,6.0NRT,316.7,111.6,D
-20.182,139.668,331.8,2,1.4,2019-11-25,00:30,T,60,6.0NRT,313.5,33.5,D
-20.215,139.642,367.1,2,1.4,2019-11-25,00:30,T,100,6.0NRT,315.6,239,D
-20.227,139.639,336.1,2,1.4,2019-11-25,00:30,T,64,6.0NRT,315.5,45.6,D
-20.24,139.637,348.2,2,1.4,2019-11-25,00:30,T,90,6.0NRT,316.5,103.1,D
-20.243,139.656,334.4,2,1.4,2019-11-25,00:30,T,46,6.0NRT,313.6,38.2,D
-20.252,139.634,332.3,2,1.4,2019-11-25,00:30,T,62,6.0NRT,314.7,33,D
-20.241,139.63,339.1,2,1.4,2019-11-25,00:30,T,79,6.0NRT,316.5,58.8,D
-20.245,139.649,339.4,2,1.4,2019-11-25,00:30,T,79,6.0NRT,314.9,60.5,D
-20.431,136.988,330.5,3.1,1.7,2019-11-25,00:30,T,62,6.0NRT,316.3,51.5,D
-28.264,152.704,333,2.8,1.6,2019-11-25,00:35,T,83,6.0NRT,298.2,126.3,D
-28.265,152.696,330.1,2.8,1.6,2019-11-25,00:35,T,79,6.0NRT,297.8,109.4,D
-28.268,152.728,325.7,2.8,1.6,2019-11-25,00:35,T,65,6.0NRT,293.6,79.1,D
-29.262,152.811,365.6,2.9,1.6,2019-11-25,00:35,T,100,6.0NRT,294.6,450,D
-29.254,153.295,340.9,3.2,1.7,2019-11-25,00:35,T,90,6.0NRT,284.4,208.2,D
-29.27,153.294,357.6,3.2,1.7,2019-11-25,00:35,T,98,6.0NRT,287,394.8,D
-29.248,152.813,331.8,2.9,1.6,2019-11-25,00:35,T,36,6.0NRT,293.8,113,D
-29.285,153.292,344.7,3.2,1.7,2019-11-25,00:35,T,87,6.0NRT,289.2,234,D
-37.699,147.927,408.7,1.8,1.3,2019-11-25,00:35,T,100,6.0NRT,297.6,699.7,D
-37.697,147.906,379.6,1.8,1.3,2019-11-25,00:35,T,100,6.0NRT,291.9,333.8,D
-37.69,147.97,377.8,1.8,1.3,2019-11-25,00:35,T,100,6.0NRT,289.2,318.4,D
-37.689,147.95,431.8,1.8,1.3,2019-11-25,00:35,T,100,6.0NRT,311.8,1148.8,D
-37.687,147.929,366.9,1.8,1.3,2019-11-25,00:35,T,100,6.0NRT,296.9,224.7,D
-29.265,152.843,353.6,3,1.6,2019-11-25,00:35,T,97,6.0NRT,295.1,297.4,D
-29.282,153.287,346.2,3.2,1.7,2019-11-25,00:35,T,93,6.0NRT,291,248.9,D
-29.265,152.837,363.5,3,1.6,2019-11-25,00:35,T,100,6.0NRT,296.3,422.5,D
-29.322,144.907,391,1,1,2019-11-25,00:35,T,100,6.0NRT,319.9,184.8,D
-29.324,144.918,391.1,1,1,2019-11-25,00:35,T,100,6.0NRT,322.8,185,D
-29.329,144.9,341,1,1,2019-11-25,00:35,T,82,6.0NRT,314.1,22.1,D
-29.33,144.911,385.6,1,1,2019-11-25,00:35,T,100,6.0NRT,317.6,162.3,D
-29.332,144.921,334.3,1,1,2019-11-25,00:35,T,70,6.0NRT,314.6,12.5,D
-36.918,146.741,320.8,1.5,1.2,2019-11-25,00:35,T,73,6.0NRT,294.7,28.4,D
-36.974,146.624,315.5,1.5,1.2,2019-11-25,00:35,T,65,6.0NRT,295.4,20.2,D
-37.073,146.926,312.8,1.5,1.2,2019-11-25,00:35,T,61,6.0NRT,292.1,20.4,D
-37.288,148.307,321.4,1.9,1.3,2019-11-25,00:35,T,68,6.0NRT,296.6,33.2,D
-37.29,148.329,336.5,1.9,1.3,2019-11-25,00:35,T,89,6.0NRT,288.9,80.3,D
-37.293,148.321,351.6,1.9,1.3,2019-11-25,00:35,T,96,6.0NRT,293.7,147.2,D
-37.304,148.299,361.4,1.9,1.3,2019-11-25,00:35,T,100,6.0NRT,299.8,205.2,D
-37.305,148.319,351.9,1.9,1.3,2019-11-25,00:35,T,96,6.0NRT,297.4,145,D
