latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.876,136.774,340.4,3.1,1.7,2019-12-27,00:30,T,84,6.0NRT,307.7,122.4,D
-20.45,134.529,334.5,4.6,2,2019-12-27,00:30,T,76,6.0NRT,310,157.5,D
-20.899,136.805,348.5,3.1,1.7,2019-12-27,00:30,T,92,6.0NRT,308,206.6,D
-20.893,136.776,369.1,3.1,1.7,2019-12-27,00:30,T,100,6.0NRT,309.8,489.9,D
-20.884,136.809,331.5,3.1,1.7,2019-12-27,00:30,T,52,6.0NRT,308,51.2,D
-20.879,136.78,342.3,3.1,1.7,2019-12-27,00:30,T,86,6.0NRT,307.8,137.8,D
-20.87,136.812,346.6,3.1,1.7,2019-12-27,00:30,T,90,6.0NRT,309.4,170.7,D
-21.335,140.881,336.7,1.6,1.2,2019-12-27,00:30,T,78,6.0NRT,307.6,32.2,D
-21.341,140.85,345.3,1.6,1.2,2019-12-27,00:30,T,88,6.0NRT,307.6,67.9,D
-21.344,140.864,365.5,1.6,1.2,2019-12-27,00:30,T,100,6.0NRT,308.3,157.9,D
-21.346,140.879,333.9,1.6,1.2,2019-12-27,00:30,T,72,6.0NRT,307.8,26.5,D
-21.355,140.862,340.4,1.6,1.2,2019-12-27,00:30,T,83,6.0NRT,305.8,49.1,D
-21.415,140.813,341.7,1.6,1.2,2019-12-27,00:30,T,84,6.0NRT,305.9,56.1,D
-21.431,140.901,337.2,1.5,1.2,2019-12-27,00:30,T,78,6.0NRT,308.1,35.5,D
-21.487,140.83,337.5,1.6,1.2,2019-12-27,00:30,T,74,6.0NRT,306.6,40,D
-21.487,140.824,338.6,1.6,1.2,2019-12-27,00:30,T,81,6.0NRT,306.5,45.6,D
-20.786,136.777,334.7,3.1,1.7,2019-12-27,00:30,T,76,6.0NRT,307.9,68.3,D
-20.792,136.807,333.3,3.1,1.7,2019-12-27,00:30,T,74,6.0NRT,307.7,55.4,D
-20.801,136.774,347,3.1,1.7,2019-12-27,00:30,T,90,6.0NRT,308.1,176,D
-20.807,136.803,335.3,3.1,1.7,2019-12-27,00:30,T,77,6.0NRT,308.2,68,D
-20.81,136.741,337.2,3.1,1.7,2019-12-27,00:30,T,80,6.0NRT,306.6,92.5,D
-20.816,136.77,348.2,3.1,1.7,2019-12-27,00:30,T,91,6.0NRT,308.2,188.8,D
-20.789,136.8,332.9,3.1,1.7,2019-12-27,00:30,T,73,6.0NRT,307.8,51.1,D
-20.798,136.767,342.7,3.1,1.7,2019-12-27,00:30,T,86,6.0NRT,307.7,132.6,D
-20.804,136.797,344.6,3.1,1.7,2019-12-27,00:30,T,88,6.0NRT,308.3,148.4,D
-20.813,136.764,351,3.1,1.7,2019-12-27,00:30,T,94,6.0NRT,308.1,220.4,D
-21.442,139.935,344.7,1.8,1.3,2019-12-27,00:30,T,88,6.0NRT,305.9,73.3,D
-21.445,139.952,329.9,1.8,1.3,2019-12-27,00:30,T,55,6.0NRT,305.3,21.2,D
-21.333,140.867,340,1.6,1.2,2019-12-27,00:30,T,82,6.0NRT,308.7,42.1,D
-20.855,136.816,335.9,3.1,1.7,2019-12-27,00:30,T,78,6.0NRT,308.6,73.5,D
-20.84,136.664,330.6,3.2,1.7,2019-12-27,00:30,T,48,6.0NRT,303.6,65.6,D
-20.864,136.783,342.6,3.1,1.7,2019-12-27,00:30,T,86,6.0NRT,308.8,132.7,D
-20.449,134.524,330.5,4.6,2,2019-12-27,00:30,T,67,6.0NRT,310,112.7,D
-20.897,136.8,359.1,3.1,1.7,2019-12-27,00:30,T,99,6.0NRT,308.7,336.7,D
-20.891,136.771,359.8,3.1,1.7,2019-12-27,00:30,T,99,6.0NRT,309.2,350,D
-20.883,136.803,333.8,3.1,1.7,2019-12-27,00:30,T,74,6.0NRT,308.4,71,D
-16.434,137.783,326.7,3.3,1.7,2019-12-27,00:30,T,60,6.0NRT,297.3,54.5,D
-17.119,137.268,321.6,3.4,1.7,2019-12-27,00:30,T,62,6.0NRT,297.6,33.2,D
-19.154,146.091,323.2,1,1,2019-12-27,00:30,T,33,6.0NRT,301.4,11.8,D
-19.216,146.075,326.6,1,1,2019-12-27,00:30,T,48,6.0NRT,302.4,13.7,D
-19.218,146.084,334.7,1,1,2019-12-27,00:30,T,75,6.0NRT,304.5,24.3,D
-19.848,144.896,339.2,1,1,2019-12-27,00:30,T,87,6.0NRT,304.4,32.3,D
-21.281,140.837,335.9,1.6,1.2,2019-12-27,00:30,T,76,6.0NRT,307,29.5,D
-21.322,140.869,333.6,1.6,1.2,2019-12-27,00:30,T,71,6.0NRT,309.1,22.7,D
-21.324,140.883,338,1.6,1.2,2019-12-27,00:30,T,80,6.0NRT,307.8,36.4,D
-21.327,140.837,328.9,1.6,1.2,2019-12-27,00:30,T,43,6.0NRT,306.4,14.8,D
-21.33,140.852,333.7,1.6,1.2,2019-12-27,00:30,T,66,6.0NRT,308.1,26.4,D
-32.703,150.159,337,2.1,1.4,2019-12-27,00:35,T,82,6.0NRT,302,92.2,D
-32.621,150.41,341.8,2.2,1.4,2019-12-27,00:35,T,87,6.0NRT,302.4,111.7,D
-32.598,150.422,324.1,2.2,1.4,2019-12-27,00:35,T,20,6.0NRT,301.9,37,D
-25.1,147.615,329.5,1.2,1.1,2019-12-27,00:35,T,71,6.0NRT,314.1,14.7,D
-24.843,147.755,334.9,1.2,1.1,2019-12-27,00:35,T,80,6.0NRT,309.5,29.2,D
-24.842,147.743,337.2,1.2,1.1,2019-12-27,00:35,T,83,6.0NRT,311,32.7,D
-24.841,147.75,347.4,1.2,1.1,2019-12-27,00:35,T,92,6.0NRT,311,54.7,D
-24.832,147.751,329.9,1.2,1.1,2019-12-27,00:35,T,39,6.0NRT,307.8,17.9,D
-24.822,147.753,326.7,1.2,1.1,2019-12-27,00:35,T,43,6.0NRT,309.7,14.7,D
-24.82,147.741,328.8,1.2,1.1,2019-12-27,00:35,T,62,6.0NRT,310.4,17.4,D
-24.635,146.775,332,1.1,1,2019-12-27,00:35,T,59,6.0NRT,312.1,15.5,D
-24.634,146.764,335.9,1.1,1,2019-12-27,00:35,T,78,6.0NRT,311.2,22.3,D
-24.63,146.808,330.8,1.1,1,2019-12-27,00:35,T,63,6.0NRT,312.1,13.8,D
-24.629,146.797,332.2,1.1,1,2019-12-27,00:35,T,33,6.0NRT,314.9,15.3,D
-24.624,146.804,337.5,1.1,1,2019-12-27,00:35,T,34,6.0NRT,315.9,21.2,D
-24.927,149.441,329.7,1.5,1.2,2019-12-27,00:35,T,63,6.0NRT,300.4,27.8,D
-24.905,149.444,333.1,1.5,1.2,2019-12-27,00:35,T,62,6.0NRT,303.4,36.2,D
-24.903,149.429,356.8,1.5,1.2,2019-12-27,00:35,T,98,6.0NRT,302.9,118.4,D
-24.894,149.446,365,1.5,1.2,2019-12-27,00:35,T,100,6.0NRT,307.9,161.6,D
-24.893,149.431,417,1.5,1.2,2019-12-27,00:35,T,100,6.0NRT,317.9,653.8,D
-24.891,149.416,429.4,1.5,1.2,2019-12-27,00:35,T,100,6.0NRT,314.3,848.6,D
-24.446,147.68,327.3,1.2,1.1,2019-12-27,00:35,T,50,6.0NRT,311.9,10.7,D
-20.895,135.04,339.1,4.1,1.9,2019-12-27,00:35,T,81,6.0NRT,309.1,190.9,D
-20.887,135.083,331.3,4.1,1.9,2019-12-27,00:35,T,58,6.0NRT,311,88.3,D
-20.878,135.044,356.5,4.1,1.9,2019-12-27,00:35,T,97,6.0NRT,312.2,466.2,D
-20.892,135.046,353,4.1,1.9,2019-12-27,00:35,T,95,6.0NRT,310,400.5,D
-20.875,135.051,353.4,4.1,1.9,2019-12-27,00:35,T,95,6.0NRT,312.3,411.1,D
-20.867,135.011,332.8,4.2,1.9,2019-12-27,00:35,T,70,6.0NRT,308.5,127.4,D
-37.554,147.685,334.4,1.7,1.3,2019-12-27,00:35,T,19,6.0NRT,296.5,51.3,D
-37.569,147.724,332.3,1.7,1.3,2019-12-27,00:35,T,35,6.0NRT,298.3,51.7,D
-37.594,147.986,343.1,1.8,1.3,2019-12-27,00:35,T,92,6.0NRT,300.1,94.4,D
-37.606,147.984,356.8,1.8,1.3,2019-12-27,00:35,T,98,6.0NRT,300.9,162.2,D
-37.617,147.982,328.8,1.8,1.3,2019-12-27,00:35,T,76,6.0NRT,299.6,45.1,D
-37.599,147.979,351.5,1.8,1.3,2019-12-27,00:35,T,96,6.0NRT,300.3,133.2,D
-37.611,147.977,325.7,1.8,1.3,2019-12-27,00:35,T,79,6.0NRT,298.6,36.7,D
-37.582,147.987,338.4,1.8,1.3,2019-12-27,00:35,T,75,6.0NRT,299.9,75.1,D
-37.613,147.997,326.3,1.8,1.3,2019-12-27,00:35,T,80,6.0NRT,300.6,39.8,D
-37.638,147.871,321.9,1.8,1.3,2019-12-27,00:35,T,74,6.0NRT,300,27.3,D
-37.709,144.862,321.9,1.2,1.1,2019-12-27,00:35,T,43,6.0NRT,306,6.8,D
-37.82,145.3,320.4,1.3,1.1,2019-12-27,00:35,T,51,6.0NRT,303.5,11.7,D
-37.903,145.234,318.8,1.3,1.1,2019-12-27,00:35,T,54,6.0NRT,303.1,8.4,D
-37.905,145.249,319.5,1.3,1.1,2019-12-27,00:35,T,62,6.0NRT,302.6,8.6,D
-37.946,145.065,320.9,1.2,1.1,2019-12-27,00:35,T,40,6.0NRT,304.1,7.3,D
-37.545,147.589,337.4,1.7,1.3,2019-12-27,00:35,T,67,6.0NRT,296,71,D
-37.568,147.969,336.1,1.8,1.3,2019-12-27,00:35,T,61,6.0NRT,299.6,64.1,D
-37.544,147.707,350.2,1.7,1.3,2019-12-27,00:35,T,95,6.0NRT,299,121,D
-37.518,147.552,320.4,1.7,1.3,2019-12-27,00:35,T,62,6.0NRT,295.4,31.7,D
-37.544,147.971,344.9,1.8,1.3,2019-12-27,00:35,T,89,6.0NRT,298.9,100.5,D
-37.532,147.973,349.1,1.8,1.3,2019-12-27,00:35,T,95,6.0NRT,300,123.6,D
-37.53,147.952,339.4,1.8,1.3,2019-12-27,00:35,T,79,6.0NRT,297.7,79.6,D
