latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-35.449,148.003,321,1.2,1.1,2020-01-02,00:00,T,45,6.0NRT,299,15,D
-36.257,150.014,372.8,1,1,2020-01-02,00:00,T,100,6.0NRT,299.4,123.6,D
-35.98,148.331,350.8,1.1,1.1,2020-01-02,00:00,T,91,6.0NRT,299.8,69,D
-35.978,148.318,338.5,1.1,1.1,2020-01-02,00:00,T,40,6.0NRT,300.2,40.7,D
-36.244,149.993,360.1,1,1,2020-01-02,00:00,T,91,6.0NRT,298.2,78.4,D
-35.957,148.309,326.6,1.1,1.1,2020-01-02,00:00,T,31,6.0NRT,294.7,21.9,D
-36.229,150.003,344.2,1,1,2020-01-02,00:00,T,61,6.0NRT,296,43.4,D
-35.955,148.317,341.2,1.1,1.1,2020-01-02,00:00,T,85,6.0NRT,294.6,44.2,D
-35.921,148.352,336.5,1.1,1.1,2020-01-02,00:00,T,53,6.0NRT,295.3,37,D
-35.919,148.339,333,1.1,1.1,2020-01-02,00:00,T,60,6.0NRT,294.7,30.2,D
-36.047,149.164,315.1,1.1,1,2020-01-02,00:00,T,65,6.0NRT,297.7,8.1,D
-36.176,150.027,335,1,1,2020-01-02,00:00,T,62,6.0NRT,295.8,28.9,D
-36.175,150.016,332.3,1,1,2020-01-02,00:00,T,73,6.0NRT,295.7,23.4,D
-36.104,149.574,312.9,1,1,2020-01-02,00:00,T,62,6.0NRT,291.9,9.9,D
-36.169,150.041,321.3,1,1,2020-01-02,00:00,T,46,6.0NRT,294.3,15.3,D
-36.167,150.029,339.3,1,1,2020-01-02,00:00,T,90,6.0NRT,295.9,37.7,D
-35.89,148.347,325.1,1.1,1.1,2020-01-02,00:00,T,65,6.0NRT,295.2,22.9,D
-35.888,148.334,318.5,1.1,1.1,2020-01-02,00:00,T,30,6.0NRT,294.3,13.2,D
-35.886,148.321,317.7,1.1,1.1,2020-01-02,00:00,T,48,6.0NRT,296.8,12.5,D
-35.797,148.057,325.2,1.2,1.1,2020-01-02,00:00,T,75,6.0NRT,299.5,19.6,D
-35.795,148.044,339.4,1.2,1.1,2020-01-02,00:00,T,88,6.0NRT,299.2,44.3,D
-36.108,150.002,317.3,1,1,2020-01-02,00:00,T,51,6.0NRT,295.7,9.5,D
